Time,Position
8.600000000000000699e-02,-6.659196354863609023e-03,6.890593148534049188e-03
8.700000000000000788e-02,-4.642730751566994697e-03,7.551419977186869803e-03
8.799999999999999489e-02,-5.452001821339327869e-03,6.743553541908755070e-03
8.899999999999999578e-02,-6.770698748014656633e-03,8.491651805512961254e-03
8.999999999999999667e-02,-7.406939124479237219e-03,7.655194219833554720e-03
9.099999999999999756e-02,-4.295666291675645510e-03,8.709750429790155332e-03
9.199999999999999845e-02,-4.187305887510857014e-03,7.192019458732929263e-03
9.299999999999999933e-02,-4.031607157140315069e-03,7.278981287031506542e-03
9.400000000000000022e-02,-5.897811640324620783e-03,9.590456197050171994e-03
9.500000000000000111e-02,-7.843120696891879573e-03,9.486899184849188066e-03
9.600000000000000200e-02,-6.201072904723528914e-03,9.348730264350844574e-03
9.700000000000000289e-02,-5.931726334686330745e-03,9.977151987115184806e-03
9.800000000000000377e-02,-6.829350764430190679e-03,1.174159313067850256e-02
9.900000000000000466e-02,-6.829326688740045177e-03,1.159707697278208362e-02
1.000000000000000056e-01,-6.946677456815680829e-03,1.109634207243654150e-02
1.010000000000000064e-01,-6.631460390271880397e-03,1.080099714288339924e-02
1.020000000000000073e-01,-6.387767429600667464e-03,1.013557589331137362e-02
1.030000000000000082e-01,-5.685669573711533108e-03,8.901236227345486057e-03
1.040000000000000091e-01,-4.820752600151547579e-03,1.090484280679930758e-02
1.049999999999999961e-01,-5.660557782170829062e-03,1.458399856887146462e-02
1.059999999999999970e-01,-7.412889627207848789e-03,1.568871373289340218e-02
1.069999999999999979e-01,-6.407645566355137275e-03,1.262235999149635690e-02
1.079999999999999988e-01,-5.545894260534398740e-03,1.324285414426331665e-02
1.089999999999999997e-01,-6.204090040864003799e-03,1.352513191402344647e-02
1.100000000000000006e-01,-7.588177303672450670e-03,1.598592074966065368e-02
1.110000000000000014e-01,-6.628555701303686515e-03,1.426965517570491851e-02
1.120000000000000023e-01,-6.021938224151113586e-03,1.454575723952452292e-02
1.130000000000000032e-01,-8.307437531466892178e-03,1.677499307047142230e-02
1.140000000000000041e-01,-6.471169738985385611e-03,1.640332649559262876e-02
1.150000000000000050e-01,-7.133234791348344074e-03,1.544006728248416803e-02
1.160000000000000059e-01,-5.600561206177256252e-03,1.799966825422452329e-02
1.170000000000000068e-01,-8.206109614554625564e-03,1.968583862232338444e-02
1.180000000000000077e-01,-7.629283331386025983e-03,1.819014700831247944e-02
1.190000000000000085e-01,-9.251337192047058913e-03,1.681127242960875692e-02
1.199999999999999956e-01,-5.379749630464384334e-03,1.861127079577771029e-02
1.209999999999999964e-01,-5.845915686839058857e-03,1.879806609295852846e-02
1.219999999999999973e-01,-6.774965240874895531e-03,1.724750588791142472e-02
1.229999999999999982e-01,-6.213575095994546341e-03,1.876856555519805514e-02
1.239999999999999991e-01,-8.268190838893758193e-03,2.209578817594481243e-02
1.250000000000000000e-01,-7.566352768956113341e-03,2.236594957652068491e-02
1.260000000000000009e-01,-6.565139346429143402e-03,2.202949446034990072e-02
1.270000000000000018e-01,-6.503301856473742149e-03,2.201578335590747768e-02
1.280000000000000027e-01,-5.042190898046641605e-03,2.257703424450611257e-02
1.290000000000000036e-01,-6.203814911292412394e-03,2.317582431111019081e-02
1.300000000000000044e-01,-7.450397061659928127e-03,2.422485258564324728e-02
1.310000000000000053e-01,-7.502766633553663647e-03,2.568146105932643530e-02
1.320000000000000062e-01,-5.513841171487327171e-03,2.378580571237125935e-02
1.330000000000000071e-01,-5.388007612916227533e-03,2.314920981517703744e-02
1.340000000000000080e-01,-6.697249220152276354e-03,2.538795986597516124e-02
1.350000000000000089e-01,-7.414675552753415867e-03,2.653523498501061256e-02
1.360000000000000098e-01,-6.134085025687371559e-03,2.652030711796252854e-02
1.370000000000000107e-01,-8.233189936029635878e-03,2.712297465784152539e-02
1.380000000000000115e-01,-8.154625151869094105e-03,2.746320622014826809e-02
1.390000000000000124e-01,-6.827016735287748210e-03,2.874789588747348607e-02
1.400000000000000133e-01,-6.633681130222300604e-03,2.884453841315369818e-02
1.410000000000000142e-01,-8.100038695704544697e-03,2.773447168529554266e-02
1.420000000000000151e-01,-7.827488679888529657e-03,3.055731996300259032e-02
1.430000000000000160e-01,-5.759195806157861759e-03,3.052880836210598511e-02
1.440000000000000169e-01,-2.740622565544216342e-03,3.128444014578788540e-02
1.449999999999999900e-01,-5.522860332039172294e-03,3.015940684824066492e-02
1.459999999999999909e-01,-7.589636330774723882e-03,3.281395884023262377e-02
1.469999999999999918e-01,-7.788021991946483293e-03,3.198138930603434266e-02
1.479999999999999927e-01,-8.061743283409533375e-03,3.107681205059816681e-02
1.489999999999999936e-01,-6.760448864123099963e-03,3.478532423998350470e-02
1.499999999999999944e-01,-7.175087049619923753e-03,3.414559775315759160e-02
1.509999999999999953e-01,-5.972095188046042460e-03,3.425093363236589999e-02
1.519999999999999962e-01,-5.508549684933851560e-03,3.363196927903738115e-02
1.529999999999999971e-01,-5.822729934022524700e-03,3.498791798628986260e-02
1.539999999999999980e-01,-6.330623151484573649e-03,3.754541618199142006e-02
1.549999999999999989e-01,-6.307936313263108261e-03,3.673380748774029980e-02
1.559999999999999998e-01,-7.109795847638702634e-03,3.571917545515099213e-02
1.570000000000000007e-01,-6.793249246642346639e-03,3.671690888905620315e-02
1.580000000000000016e-01,-5.461750551856213963e-03,4.020630195314008060e-02
1.590000000000000024e-01,-5.251273366763775478e-03,3.887121002955986476e-02
1.600000000000000033e-01,-6.238552970609320854e-03,4.034864751544822714e-02
1.610000000000000042e-01,-7.751928913436946685e-03,3.946837141630387541e-02
1.620000000000000051e-01,-5.136081631309978059e-03,4.012465810175836617e-02
1.630000000000000060e-01,-7.459029090609490230e-03,4.171331629996372775e-02
1.640000000000000069e-01,-6.287449692329711431e-03,4.154564737137819708e-02
1.650000000000000078e-01,-8.202978327938171069e-03,3.990236309379142920e-02
1.660000000000000087e-01,-6.717050083011513913e-03,4.102512331009558477e-02
1.670000000000000095e-01,-7.300372042766295130e-03,4.240436588886405123e-02
1.680000000000000104e-01,-5.624500495335475053e-03,4.334187296483368174e-02
1.690000000000000113e-01,-5.869781990199268197e-03,4.549526930744635100e-02
1.700000000000000122e-01,-5.565556635927814896e-03,4.408259146945454204e-02
1.710000000000000131e-01,-6.661421309819210920e-03,4.563088899602350118e-02
1.720000000000000140e-01,-5.192870951126147064e-03,4.538792084119561143e-02
1.730000000000000149e-01,-6.312931447456194417e-03,4.751398745563445436e-02
1.740000000000000158e-01,-5.553202325550823416e-03,4.667603177070169668e-02
1.750000000000000167e-01,-4.635472447863202977e-03,4.714084372043413074e-02
1.759999999999999898e-01,-5.760029685395426022e-03,4.910057973710652002e-02
1.769999999999999907e-01,-8.184287226437880758e-03,4.683596315359881551e-02
1.779999999999999916e-01,-5.233124009008336200e-03,4.817462772932146198e-02
1.789999999999999925e-01,-5.239073944830854521e-03,5.074211868010564119e-02
1.799999999999999933e-01,-7.379627089157304518e-03,5.199679011901719300e-02
1.809999999999999942e-01,-7.890693015422252724e-03,5.096451402017948551e-02
1.819999999999999951e-01,-5.793649899432174247e-03,5.037097181391429757e-02
1.829999999999999960e-01,-5.879196437399410689e-03,5.038039032677772699e-02
1.839999999999999969e-01,-6.179298531496651113e-03,5.279756803839442264e-02
1.849999999999999978e-01,-4.040828151835734738e-03,5.148022653500879120e-02
1.859999999999999987e-01,-5.497285310900964887e-03,5.280945544971595712e-02
1.869999999999999996e-01,-7.445845203182763564e-03,5.393636331078389273e-02
1.880000000000000004e-01,-6.290646449922763540e-03,5.499215625623407599e-02
1.890000000000000013e-01,-5.315756476507896983e-03,5.301394985912851604e-02
1.900000000000000022e-01,-6.224479818241701601e-03,5.507804470803120273e-02
1.910000000000000031e-01,-5.647697324094003504e-03,5.537276359021780364e-02
1.920000000000000040e-01,-5.505120825773691245e-03,5.644034437513016644e-02
1.930000000000000049e-01,-4.793271878025431865e-03,5.626900282857173058e-02
1.940000000000000058e-01,-4.495920299036226808e-03,5.848228777870449063e-02
1.950000000000000067e-01,-6.947509816299611389e-03,5.820761016707762248e-02
1.960000000000000075e-01,-5.838236416003508671e-03,5.841599886553520277e-02
1.970000000000000084e-01,-4.965021416888395350e-03,6.010122843487607225e-02
1.980000000000000093e-01,-3.645871521090244920e-03,5.994966621567195814e-02
1.990000000000000102e-01,-4.787107857844007282e-03,6.056758849226848845e-02
2.000000000000000111e-01,-5.080202807877440968e-03,5.979580975269978976e-02
2.010000000000000120e-01,-4.425357314890555893e-03,6.155182658330197315e-02
2.020000000000000129e-01,-5.307324179119454061e-03,6.213220174887260083e-02
2.030000000000000138e-01,-4.600297199738864057e-03,6.226648135129863454e-02
2.040000000000000147e-01,-7.183564946853040339e-03,6.399904154507760068e-02
2.050000000000000155e-01,-5.453089247957128294e-03,6.381904784644222561e-02
2.060000000000000164e-01,-5.202085248999482880e-03,6.210378477799844560e-02
2.070000000000000173e-01,-5.975264570345736014e-03,6.370051594361431091e-02
2.080000000000000182e-01,-6.762101185191913416e-03,6.336362047712741641e-02
2.089999999999999913e-01,-5.345215092785208719e-03,6.413475872702799341e-02
2.099999999999999922e-01,-3.856024180949112895e-03,6.561098144307461744e-02
2.109999999999999931e-01,-3.737799000299130495e-03,6.754390533949249098e-02
2.119999999999999940e-01,-3.692390261313083406e-03,6.770242893924564853e-02
2.129999999999999949e-01,-4.035914627114300414e-03,6.730846945053660380e-02
2.139999999999999958e-01,-7.053218821055425025e-03,6.646074181199522479e-02
2.149999999999999967e-01,-5.318503310095661421e-03,6.637935094437384664e-02
2.159999999999999976e-01,-4.425799067966559690e-03,6.890274584874142572e-02
2.169999999999999984e-01,-5.020917181692579126e-03,7.087819177953891270e-02
2.179999999999999993e-01,-4.899699005936740230e-03,7.075307803607712442e-02
2.190000000000000002e-01,-2.909460025978566951e-03,7.023110658554125585e-02
2.200000000000000011e-01,-5.284225357735571234e-03,6.997951568005117418e-02
2.210000000000000020e-01,-5.306886082077404143e-03,7.002846621037413233e-02
2.220000000000000029e-01,-6.079305304771995960e-03,7.240254046886007711e-02
2.230000000000000038e-01,-6.259871874921179094e-03,7.077903601975099601e-02
2.240000000000000047e-01,-3.337132169667674474e-03,7.393672747832780168e-02
2.250000000000000056e-01,-3.861634281739865018e-03,7.203943471296198053e-02
2.260000000000000064e-01,-4.180278143643279508e-03,7.283625682324099126e-02
2.270000000000000073e-01,-3.308935378552721983e-03,7.536245884767880931e-02
2.280000000000000082e-01,-2.443497185165877626e-03,7.458478169705419492e-02
2.290000000000000091e-01,-3.610945396311375597e-03,7.227599374904331020e-02
2.300000000000000100e-01,-4.943758085908999018e-03,7.323165999381167635e-02
2.310000000000000109e-01,-5.135146437274889196e-03,7.509159612209675982e-02
2.320000000000000118e-01,-4.337706391652287191e-03,7.766972972097763162e-02
2.330000000000000127e-01,-4.612545909281843409e-03,7.860051347790156240e-02
2.340000000000000135e-01,-4.026582093713419741e-03,7.714245085891641152e-02
2.350000000000000144e-01,-3.342264714999312533e-03,7.617650233162942541e-02
2.360000000000000153e-01,-4.827598038271439622e-03,7.703991027164101835e-02
2.370000000000000162e-01,-2.240931408949676466e-03,8.016931016667488974e-02
2.380000000000000171e-01,-4.021729411705905408e-03,7.937195811358704889e-02
2.390000000000000180e-01,-5.631031419096657435e-03,7.969203782665246205e-02
2.399999999999999911e-01,-3.722723493215659984e-03,7.944370174044750044e-02
2.409999999999999920e-01,-2.037241551677418556e-03,7.988204219560060548e-02
2.419999999999999929e-01,-3.659932780698560342e-03,7.990392398584744704e-02
2.429999999999999938e-01,-3.822878127308555665e-03,8.333902493230078978e-02
2.439999999999999947e-01,-2.811647035294163009e-03,8.314320364762015081e-02
2.449999999999999956e-01,-3.851792633695728420e-03,8.214033225919034620e-02
2.459999999999999964e-01,-3.406578925628447538e-03,8.042912427199104541e-02
2.469999999999999973e-01,-3.120369426610934520e-03,7.997554720290316055e-02
2.479999999999999982e-01,-2.433004996303638878e-03,8.337427681239180377e-02
2.489999999999999991e-01,-3.419589572928261045e-03,8.245560298646720243e-02
2.500000000000000000e-01,-4.401065635066371898e-03,8.379117244475507709e-02
2.510000000000000009e-01,-3.534066897727336249e-03,8.270331313978010468e-02
2.520000000000000018e-01,-2.461849472108182738e-03,8.619567444034578751e-02
2.530000000000000027e-01,-2.760578767455633409e-03,8.634779597501560100e-02
2.540000000000000036e-01,-3.129418506904652498e-03,8.551700061727897373e-02
2.550000000000000044e-01,-4.294182628362069529e-03,8.489982519930393268e-02
2.560000000000000053e-01,-1.445792545117161911e-03,8.530038463065033050e-02
2.570000000000000062e-01,-1.695555125198496384e-03,8.622527057162079900e-02
2.580000000000000071e-01,-2.826685627847606158e-03,8.462153189845307566e-02
2.590000000000000080e-01,-4.158944195035357144e-03,8.537935909825476732e-02
2.600000000000000089e-01,-4.498519294267786656e-03,8.963642211860955999e-02
2.610000000000000098e-01,-3.535725095819228832e-03,8.760018748531608890e-02
2.620000000000000107e-01,-1.451605987558106381e-04,8.517749876220208349e-02
2.630000000000000115e-01,-1.454282477494755858e-03,8.641942209238194506e-02
2.640000000000000124e-01,-3.066017100282366053e-03,8.917672504218082663e-02
2.650000000000000133e-01,-2.923998914025335589e-03,8.740806981192941749e-02
2.660000000000000142e-01,-4.481441339112649490e-03,8.678686311886456284e-02
2.670000000000000151e-01,-3.140003620227248618e-03,8.674166874026166540e-02
2.680000000000000160e-01,2.761420886982692696e-04,8.893026966731812366e-02
2.690000000000000169e-01,-1.100230359222319210e-03,8.840416129006631318e-02
2.700000000000000178e-01,-2.250346838824931681e-03,8.901832995269097493e-02
2.710000000000000187e-01,-1.748744537452039680e-03,8.976181928177449920e-02
2.720000000000000195e-01,-3.128419289813292627e-03,8.930055242759561696e-02
2.730000000000000204e-01,-1.258073227958011152e-03,9.076679762367248494e-02
2.740000000000000213e-01,-2.572383722006476442e-03,9.028499600115419410e-02
2.750000000000000222e-01,-1.236297855732431013e-03,9.051517484560790694e-02
2.760000000000000231e-01,-1.597476342129609600e-03,8.956442314620011169e-02
2.770000000000000240e-01,-1.009003127826115648e-03,9.164117779280286924e-02
2.780000000000000249e-01,-3.929985206146593274e-03,9.073907622619839519e-02
2.790000000000000258e-01,-5.147122239537111135e-04,9.110402852794133310e-02
2.800000000000000266e-01,-1.426624056219300734e-03,9.132622182600258487e-02
2.810000000000000275e-01,-1.934800091962204970e-03,9.137959862215953855e-02
2.820000000000000284e-01,-5.480355219712753322e-04,9.327525751600834747e-02
2.830000000000000293e-01,-1.328930199772304036e-03,9.263924980282395305e-02
