Time,Position
1.819999999999999951e-01,6.108143532554181909e-02,-1.528022055463109097e-01
1.829999999999999960e-01,6.535538894045501979e-02,-1.418944023640478225e-01
1.839999999999999969e-01,9.215609461734299013e-02,-1.338409899098824685e-01
1.849999999999999978e-01,8.965691917797294352e-02,-1.647041373220682892e-01
1.859999999999999987e-01,8.785306594412400916e-02,-1.933528061772862572e-01
1.869999999999999996e-01,6.503246600053355642e-02,-1.395310628730220825e-01
1.880000000000000004e-01,6.417209030072465459e-02,-1.470156001861738504e-01
1.890000000000000013e-01,6.714835601775753782e-02,-1.338635177037581780e-01
1.900000000000000022e-01,7.053787870543366811e-02,-1.718178395884941700e-01
1.910000000000000031e-01,6.816325685349655661e-02,-1.682912316444087619e-01
1.920000000000000040e-01,8.038144125435202347e-02,-1.433480561840635437e-01
1.930000000000000049e-01,5.626825533615952696e-02,-1.845013812664626773e-01
1.940000000000000058e-01,6.907306429011744742e-02,-1.742761663158073349e-01
1.950000000000000067e-01,6.928619414500231111e-02,-1.548039497467538772e-01
1.960000000000000075e-01,7.463275536352523276e-02,-1.582842241613003631e-01
1.970000000000000084e-01,7.194297753431644349e-02,-1.522862974841982797e-01
1.980000000000000093e-01,7.487432778792732502e-02,-1.604320217064684750e-01
1.990000000000000102e-01,8.595657500083059288e-02,-1.485587300262585508e-01
2.000000000000000111e-01,6.756415363045019384e-02,-1.707446315290897243e-01
2.010000000000000120e-01,4.319068156326444363e-02,-1.802680043159517742e-01
2.020000000000000129e-01,5.352750962595183293e-02,-1.668791923749514960e-01
2.030000000000000138e-01,7.464211839079468169e-02,-1.555230118789945881e-01
2.040000000000000147e-01,7.491175242857378569e-02,-1.630285108895750124e-01
2.050000000000000155e-01,7.309340135246845949e-02,-1.803834309001628999e-01
2.060000000000000164e-01,7.950823857129686589e-02,-1.663286538819045979e-01
2.070000000000000173e-01,8.100157377626711341e-02,-1.877541444223293776e-01
2.080000000000000182e-01,6.625552702191303545e-02,-1.784262842542277128e-01
2.089999999999999913e-01,6.101732143287610238e-02,-1.830206330701393824e-01
2.099999999999999922e-01,1.016622327742789517e-01,-2.081973104748383596e-01
2.109999999999999931e-01,6.287201036097128659e-02,-1.910292546149967852e-01
2.119999999999999940e-01,6.227502832851974229e-02,-1.819348056197596653e-01
2.129999999999999949e-01,6.595298446994646291e-02,-1.638782704360557119e-01
2.139999999999999958e-01,6.166998076269158968e-02,-1.846270726001430496e-01
2.149999999999999967e-01,6.961567977418045561e-02,-1.730318313009386044e-01
2.159999999999999976e-01,6.241452619330102591e-02,-1.966233598747528233e-01
2.169999999999999984e-01,7.345849416643140950e-02,-1.569045963577985203e-01
2.179999999999999993e-01,9.103031683881540603e-02,-1.781046554571302509e-01
2.190000000000000002e-01,8.404305818517773807e-02,-1.696006215232019054e-01
2.200000000000000011e-01,6.094887661432761561e-02,-1.803618725444804116e-01
2.210000000000000020e-01,5.472505378951091071e-02,-2.136613341600563931e-01
2.220000000000000029e-01,6.012462155735073116e-02,-2.015517606292997477e-01
2.230000000000000038e-01,7.056103376760297641e-02,-1.822702022335927763e-01
2.240000000000000047e-01,7.336244111151703218e-02,-1.600516444391482662e-01
2.250000000000000056e-01,1.023727257283814362e-01,-1.869391599352728806e-01
2.260000000000000064e-01,8.709268814074833109e-02,-1.972587767521681579e-01
2.270000000000000073e-01,6.211814862171317897e-02,-2.036552692483276361e-01
2.280000000000000082e-01,4.708245593199837653e-02,-2.025126351543875269e-01
2.290000000000000091e-01,7.697381088208180011e-02,-1.780777998753582669e-01
2.300000000000000100e-01,7.939016732640048757e-02,-1.912009314052030839e-01
2.310000000000000109e-01,7.147493216323345944e-02,-2.102083366327632818e-01
2.320000000000000118e-01,5.625162624571616865e-02,-2.205925964262110683e-01
2.330000000000000127e-01,6.587633528064977539e-02,-1.980371735026856539e-01
2.340000000000000135e-01,8.032787824231801821e-02,-1.924315887273374270e-01
2.350000000000000144e-01,1.010626717248033213e-01,-2.018318105597915746e-01
2.360000000000000153e-01,9.864179670889854090e-02,-1.765416491984424796e-01
2.370000000000000162e-01,8.841274891318945395e-02,-1.857808817225013454e-01
2.380000000000000171e-01,7.419889905253249096e-02,-2.192616641036524427e-01
2.390000000000000180e-01,8.190654876053390931e-02,-2.176825172777539785e-01
2.399999999999999911e-01,8.281679496210567204e-02,-2.030130420246119283e-01
2.409999999999999920e-01,8.683769349999792553e-02,-1.921564005463658742e-01
2.419999999999999929e-01,8.754534709304952200e-02,-2.206655700148288102e-01
2.429999999999999938e-01,9.300689647722731879e-02,-2.022491917269031991e-01
2.439999999999999947e-01,7.934601129771753913e-02,-1.919349232902337055e-01
2.449999999999999956e-01,7.119168739780523669e-02,-2.302652624379489532e-01
2.459999999999999964e-01,4.417547222693145315e-02,-2.272782441812917775e-01
2.469999999999999973e-01,8.758934376581421766e-02,-1.943070152849847021e-01
2.479999999999999982e-01,9.727821244266239564e-02,-2.171877820427668970e-01
2.489999999999999991e-01,6.971184338525192314e-02,-2.280527525670390243e-01
2.500000000000000000e-01,7.489090627153373314e-02,-2.335501325625880809e-01
2.510000000000000009e-01,9.475456813015928348e-02,-2.432603657720810997e-01
2.520000000000000018e-01,7.091410338578901795e-02,-2.257850219397219971e-01
2.530000000000000027e-01,5.663352111769164032e-02,-2.140806356417804257e-01
2.540000000000000036e-01,8.285398679191510740e-02,-2.261079166578717214e-01
2.550000000000000044e-01,8.979754251004901100e-02,-2.363182300633802913e-01
2.560000000000000053e-01,8.744250734044500817e-02,-2.310474901916490242e-01
2.570000000000000062e-01,8.299079600470546381e-02,-2.223187367302581763e-01
2.580000000000000071e-01,8.215957883841773501e-02,-2.238483759307674514e-01
2.590000000000000080e-01,6.293722153771647010e-02,-2.148269584836771662e-01
2.600000000000000089e-01,8.385148489445098940e-02,-2.323264950985427235e-01
2.610000000000000098e-01,8.572206105570176482e-02,-2.567399070832694363e-01
2.620000000000000107e-01,6.255102290154043732e-02,-2.519851180542447278e-01
2.630000000000000115e-01,7.434970436600234212e-02,-2.351340702430577412e-01
2.640000000000000124e-01,7.383225049259480033e-02,-2.370670358891351914e-01
2.650000000000000133e-01,7.812801423539847412e-02,-2.627591514090185654e-01
2.660000000000000142e-01,5.122776734749497074e-02,-2.466555425384772682e-01
2.670000000000000151e-01,7.596702484012482492e-02,-2.066169598733169910e-01
2.680000000000000160e-01,8.867515044088244980e-02,-2.314180504709062447e-01
2.690000000000000169e-01,6.840055419272648984e-02,-2.501561296144448887e-01
2.700000000000000178e-01,7.273660583876957741e-02,-2.666833004623881953e-01
2.710000000000000187e-01,7.864778538062848490e-02,-2.520302345525449184e-01
2.720000000000000195e-01,8.749018335388250578e-02,-2.342931218500584056e-01
2.730000000000000204e-01,6.908851583151115472e-02,-2.474489235189066272e-01
2.740000000000000213e-01,7.932658594859187673e-02,-2.453870360404777073e-01
2.750000000000000222e-01,8.379099295710216999e-02,-2.336564407948498179e-01
2.760000000000000231e-01,6.929286665190326211e-02,-2.417819356497376282e-01
2.770000000000000240e-01,6.012016559115167941e-02,-2.374897070374298036e-01
2.780000000000000249e-01,1.036308671217185673e-01,-2.495613882027207797e-01
2.790000000000000258e-01,9.430678726835618753e-02,-2.568035793423208979e-01
2.800000000000000266e-01,8.364585940335661496e-02,-2.629685184480970994e-01
2.810000000000000275e-01,7.988448896768995944e-02,-2.586773811528379485e-01
2.820000000000000284e-01,9.300825899829659460e-02,-2.689810099918971131e-01
