Time,Position
1.839999999999999969e-01,1.522092506780321243e-02,6.729308861446721413e-02
1.849999999999999978e-01,9.076216520142574642e-03,7.057319850596011079e-02
1.859999999999999987e-01,1.691667124015265589e-02,7.542305571026591826e-02
1.869999999999999996e-01,2.367085333504212810e-02,6.510495647157629739e-02
1.880000000000000004e-01,2.092011187780317208e-02,6.737856279390058711e-02
1.890000000000000013e-01,1.474087432515831450e-02,7.035076944259999188e-02
1.900000000000000022e-01,1.193041647022170457e-02,7.073032138111741418e-02
1.910000000000000031e-01,1.222623245998443776e-02,7.199790153005214410e-02
1.920000000000000040e-01,2.507909855118347492e-02,6.750560929469626159e-02
1.930000000000000049e-01,2.255538603716943091e-02,6.838408072814482208e-02
1.940000000000000058e-01,1.706842477127827259e-02,7.513085518781421890e-02
1.950000000000000067e-01,1.657287020701723665e-02,7.689881002268991739e-02
1.960000000000000075e-01,1.642039351990316406e-02,7.948703455256113382e-02
1.970000000000000084e-01,1.501545098244836882e-02,7.143408086354839648e-02
1.980000000000000093e-01,1.920945549009947517e-02,6.804067383158469984e-02
1.990000000000000102e-01,1.611139795513710782e-02,6.447780894168365917e-02
2.000000000000000111e-01,2.459552386797617812e-02,6.255857954768014040e-02
2.010000000000000120e-01,2.048029362652212249e-02,7.772088330571666481e-02
2.020000000000000129e-01,2.174873778595854887e-02,8.189373553384572679e-02
2.030000000000000138e-01,1.668603989139845478e-02,8.403835557473837703e-02
2.040000000000000147e-01,2.011526760865509078e-02,7.708391688227281269e-02
2.050000000000000155e-01,9.384699831921429133e-03,7.016891008837647381e-02
2.060000000000000164e-01,1.330184284814305701e-02,7.606590809144390952e-02
2.070000000000000173e-01,2.123775945557248787e-02,7.743859892315933802e-02
2.080000000000000182e-01,1.994968792193856089e-02,6.905750692875509134e-02
2.089999999999999913e-01,1.732817740865130740e-02,6.970237530859403619e-02
2.099999999999999922e-01,1.538127934431834411e-02,8.756434952141951833e-02
2.109999999999999931e-01,1.882618047144674761e-02,8.492972692131872670e-02
2.119999999999999940e-01,1.176901878553779195e-02,7.701206402397127448e-02
2.129999999999999949e-01,1.584919549227283703e-02,7.293802829463989779e-02
2.139999999999999958e-01,2.027887807721989386e-02,7.470144721995410075e-02
2.149999999999999967e-01,1.966389275931827024e-02,7.362291957267355635e-02
2.159999999999999976e-01,1.630221601084090241e-02,8.066080986257602448e-02
2.169999999999999984e-01,2.024029091075755724e-02,7.869825472864860894e-02
2.179999999999999993e-01,2.032117520779069125e-02,7.888349672585572014e-02
2.190000000000000002e-01,2.599309478800676185e-02,7.396719907677964945e-02
2.200000000000000011e-01,2.434420277132699761e-02,8.105730513393019643e-02
2.210000000000000020e-01,1.853066691403000912e-02,7.264755216592143350e-02
2.220000000000000029e-01,1.023852979285107961e-02,7.554152786341289394e-02
2.230000000000000038e-01,9.878225200804948217e-03,8.905708393697875369e-02
2.240000000000000047e-01,2.362457015360135831e-02,8.123582260907447061e-02
2.250000000000000056e-01,2.521523844101291462e-02,7.008356149358115073e-02
2.260000000000000064e-01,2.259229139739504788e-02,7.653548114156043247e-02
2.270000000000000073e-01,2.373150656630318434e-02,8.130608242740475222e-02
2.280000000000000082e-01,2.229043298742478668e-02,7.830459500740347134e-02
2.290000000000000091e-01,2.050926591979912103e-02,7.451663396513427684e-02
2.300000000000000100e-01,1.951495623209637334e-02,7.863819006716980808e-02
2.310000000000000109e-01,2.636988512097501389e-02,8.326111917841949595e-02
2.320000000000000118e-01,1.636080767658531013e-02,7.643974610840494066e-02
2.330000000000000127e-01,2.051151297529672790e-02,7.727690987879327900e-02
2.340000000000000135e-01,2.645170347124761734e-02,7.369739931234160768e-02
2.350000000000000144e-01,2.907535871615516548e-02,7.074845736792133299e-02
2.360000000000000153e-01,1.698384488460768019e-02,7.447387250365380962e-02
2.370000000000000162e-01,1.515337782111593826e-02,7.557584936244420015e-02
2.380000000000000171e-01,1.916971341100680640e-02,7.874816142460490387e-02
2.390000000000000180e-01,2.668297914922151612e-02,7.876490389639066725e-02
2.399999999999999911e-01,2.762084359758490426e-02,8.472374633184763526e-02
2.409999999999999920e-01,1.945163848037981258e-02,7.945377668369450752e-02
2.419999999999999929e-01,1.880686605091876420e-02,7.794433106138426437e-02
2.429999999999999938e-01,2.225994092191426951e-02,9.049392919797638601e-02
2.439999999999999947e-01,2.568753425827429229e-02,8.710321202502742388e-02
2.449999999999999956e-01,2.474109965992427398e-02,7.391246793384896596e-02
2.459999999999999964e-01,3.262241945845323343e-02,6.580032731777799015e-02
2.469999999999999973e-01,2.462580472393652298e-02,7.916395204530690677e-02
2.479999999999999982e-01,1.956846074144783301e-02,8.713053093209807698e-02
2.489999999999999991e-01,1.886497025903401820e-02,8.387797220151008148e-02
2.500000000000000000e-01,2.483422658846116959e-02,7.619055485894343782e-02
2.510000000000000009e-01,2.536236332400679944e-02,8.296710429744576232e-02
2.520000000000000018e-01,1.829776549041821354e-02,7.806221161276813425e-02
2.530000000000000027e-01,2.551075191151338378e-02,8.095946331408156171e-02
2.540000000000000036e-01,2.364518682576709219e-02,7.224340400134383888e-02
2.550000000000000044e-01,2.520250877133244777e-02,7.648567937365360891e-02
2.560000000000000053e-01,2.225435267706057582e-02,8.993581879855948313e-02
2.570000000000000062e-01,2.725817643799952755e-02,7.547332987122090664e-02
2.580000000000000071e-01,2.388975872216810015e-02,7.987820807066325912e-02
2.590000000000000080e-01,2.326147852942613350e-02,7.017738585654281769e-02
2.600000000000000089e-01,2.134643221294254406e-02,7.384552401362769192e-02
2.610000000000000098e-01,2.560027563697335126e-02,7.878276930138611300e-02
2.620000000000000107e-01,2.557371514017176689e-02,7.803573659661033890e-02
2.630000000000000115e-01,3.120108343772060727e-02,7.588815743954530069e-02
2.640000000000000124e-01,3.092049167980655613e-02,7.788562445199954942e-02
2.650000000000000133e-01,2.572544998883992406e-02,7.696311296277248692e-02
2.660000000000000142e-01,3.098826007914902425e-02,7.463886531448966910e-02
2.670000000000000151e-01,2.883114987999748149e-02,7.502218609612597289e-02
2.680000000000000160e-01,2.281668451683378090e-02,7.594902310642082099e-02
2.690000000000000169e-01,2.312966433743994174e-02,6.839766345497991229e-02
2.700000000000000178e-01,3.228444609568262291e-02,7.600419580795943209e-02
2.710000000000000187e-01,3.228948410933056568e-02,8.398465665848527106e-02
2.720000000000000195e-01,2.311581487937750326e-02,7.943840703571826423e-02
2.730000000000000204e-01,2.566857434920799541e-02,7.716720990568777527e-02
2.740000000000000213e-01,2.424081580786866669e-02,7.816636459477944998e-02
2.750000000000000222e-01,3.193659689950689023e-02,7.673248534042775848e-02
2.760000000000000231e-01,3.221828485091171590e-02,6.341864228753157917e-02
2.770000000000000240e-01,2.568024176503592299e-02,7.927312754475054901e-02
2.780000000000000249e-01,3.308966894650348933e-02,8.247234008321516208e-02
2.790000000000000258e-01,2.291941771321281962e-02,7.116119859364826439e-02
2.800000000000000266e-01,2.608439254169754931e-02,7.795973231282347926e-02
2.810000000000000275e-01,2.663128563267247451e-02,7.873717397425868125e-02
2.820000000000000284e-01,3.067393890131415307e-02,8.626670179886926360e-02
2.830000000000000293e-01,2.689885569991147529e-02,7.008073623681523867e-02
2.840000000000000302e-01,2.624653385330175462e-02,6.936603299845128801e-02
2.850000000000000311e-01,2.307597321243059010e-02,7.553964418273444170e-02
2.860000000000000320e-01,2.129957199622693406e-02,8.132459864666460869e-02
2.870000000000000329e-01,2.181772890078354302e-02,7.709524883287807717e-02
2.880000000000000338e-01,3.003037438685781171e-02,7.196181329462747467e-02
2.889999999999999791e-01,2.837427795340773107e-02,7.449440921455628695e-02
2.899999999999999800e-01,2.987711850976199068e-02,7.515142796801654868e-02
2.909999999999999809e-01,2.193752788658360348e-02,7.084405839024310314e-02
2.919999999999999818e-01,3.123565886315940454e-02,7.606014849862238747e-02
2.929999999999999827e-01,3.700844766422514698e-02,7.137328408721441142e-02
2.939999999999999836e-01,3.457533588926279405e-02,7.220773865915192102e-02
2.949999999999999845e-01,2.656255737570150516e-02,7.143017697884386508e-02
2.959999999999999853e-01,2.245035780607501641e-02,7.052183678427312308e-02
2.969999999999999862e-01,2.529892206430990262e-02,6.687310593991604990e-02
2.979999999999999871e-01,3.104745935278336103e-02,8.230206103013298913e-02
2.989999999999999880e-01,3.651038380580261256e-02,7.918967098195985044e-02
2.999999999999999889e-01,3.308866386863953263e-02,7.181429242082126851e-02
3.009999999999999898e-01,2.655668538667502188e-02,6.963051946315812479e-02
3.019999999999999907e-01,2.780850121400800512e-02,7.748952607021337979e-02
3.029999999999999916e-01,3.216696296485201112e-02,7.417445967821216513e-02
3.039999999999999925e-01,3.591105544618603679e-02,6.713581180421940298e-02
3.049999999999999933e-01,2.041224188818510296e-02,6.538124967316011338e-02
3.059999999999999942e-01,2.532960162756692918e-02,6.716376868044669768e-02
3.069999999999999951e-01,2.952366018333765427e-02,6.830742709539851243e-02
3.079999999999999960e-01,3.434738743703401320e-02,7.373045108143287674e-02
