time_s,ref_x_ref,ref_dx_ref,ref_y_ref,ref_dy_ref,ref_z_ref,ref_dz_ref,ref_psi_ref,state_x,state_dx,state_y,state_dy,state_z,state_dz,state_psi,state_dpsi,state_theta,state_dtheta,state_phi,state_dphi,cmd_u,cmd_tau_psi,cmd_tau_theta,cmd_tau_phi,cmd_theta_des,cmd_phi_des,cmd_ax_cmd,cmd_ay_cmd,cmd_uz_cmd,err_ex,err_ey,err_ez,err_epsi,err_etheta,err_ephi,err_Ix,err_Iy,err_Iz,err_Ipsi,err_Itheta,err_Iphi
11.492,0.998486778364877,0.00151093179540572,1.79727620105678,0.0027196772317303,2.99832835161546,0,0,1.01100853940559,-0.0019582300329381,1.79807776985987,0.00124764729076785,3.01116724695573,0.00121133073629281,0,0,-9.37357631686684e-05,0.000176047218692248,0.000107213749771978,-0.000173199295866211,9.80816905240546,0,-0.000196403476259505,0.000421287917922795,-8.35977873534569e-05,8.32884133134109e-05,-0.000820094295847847,-0.000817059340083366,-0.0018310470551698,-0.0125217610407086,-0.0008015688030929,-0.0128388953402654,0,1.01379758152115e-05,-2.3925336458567e-05,0.0233614278445843,-0.0135641281272958,0.258890710118455,0,-3.05521636460071e-06,-7.29299066420974e-06
11.493,0.998488288543743,0.00150942618473039,1.79727891937874,0.0027169671325147,2.99833002149823,0,0,1.01100658071615,-0.00195914854611352,1.79807901698166,0.00124659656888266,3.01116845737094,0.00120949968940943,0,0,-9.35598141517143e-05,0.000175850815215989,0.000107040761120071,-0.000172778007948288,9.80817090912687,0,-0.000196197137796928,0.000420675339265804,-8.34333389953381e-05,8.31849641735871e-05,-0.000818481057443449,-0.000816044503996759,-0.00182918999040029,-0.01251829217241,-0.000800097602923655,-0.0128384358727129,0,1.01264751563762e-05,-2.38557969464836e-05,0.0233489095524119,-0.0135649282248987,0.258877871682582,0,-3.04508988944434e-06,-7.31684646115623e-06
11.494,0.998489797217745,0.00150792206981115,1.79728163499194,0.00271425972566007,2.9983316897138,0,0,1.01100462110907,-0.00196006533468767,1.79808026305357,0.00124554754143579,3.01116966595603,0.0012076704995902,0,0,-9.33840614350672e-05,0.000175654618078192,0.000106868193449792,-0.000172357332609022,9.80817276400052,0,-0.000195991006676296,0.000420062446267956,-8.32690747658722e-05,8.3081803905954e-05,-0.000816869625341193,-0.000815032501746465,-0.00182733477461049,-0.0125148238913231,-0.000798628061633,-0.0128379762422335,0,1.0114986669195e-05,-2.3786389543838e-05,0.0233363947285206,-0.0135657268529603,0.25886503370634,0,-3.03497490277514e-06,-7.34063285070007e-06
11.495,0.99849130438838,0.00150641944917113,1.79728434789908,0.00271155500850803,2.99833335626385,0,0,1.01100266058606,-0.00196098040058405,1.79808150807731,0.00124450020430202,3.01117087271286,0.00120584316498617,0,0,-9.32085048124924e-05,0.000175458627071515,0.000106696046148406,-0.000171937270162754,9.80817461702827,0,-0.000195785083710046,0.00041944924231557,-8.31049944795695e-05,8.29789319228677e-05,-0.000815259997721425,-0.000814023327567698,-0.00182548140593936,-0.012511356197677,-0.000797160178221956,-0.0128375164490198,0,1.01035103329228e-05,-2.37171142255384e-05,0.0233238833723229,-0.0135665240131386,0.258852196189891,0,-3.02487139244222e-06,-7.3643499649256e-06
11.496,0.998492810057141,0.00150491832133488,1.79728705810285,0.00270885297840279,2.99833502115002,0,0,1.01100069914884,-0.00196189374572415,1.79808275205455,0.00124345455336214,3.01117207764329,0.00120401768375019,0,0,-9.30331440779627e-05,0.000175262841987805,0.000106524318602865,-0.000171517820920439,9.80817646821193,0,-0.00019557936969699,0.000418835730802301,-8.29410979510883e-05,8.28763476372316e-05,-0.000813652172765942,-0.00081301697570104,-0.00182362988257107,-0.0125078890916998,-0.000795693951691101,-0.0128370564932654,0,1.00920461268744e-05,-2.36479709656329e-05,0.0233113754832312,-0.0135673197070903,0.258839359133398,0,-3.01477934631535e-06,-7.38799793589124e-06
11.497,0.99849431422552,0.0015034186848284,1.79728976560594,0.00270615363269112,2.99833668437399,0,0,1.01099873679914,-0.00196280537202746,1.79808399498697,0.00124241058450296,3.01117328074916,0.00120219405403698,0,0,-9.28579790256597e-05,0.000175067262618108,0.000106353010199809,-0.000171098985189636,9.80817831755333,0,-0.000195373865425438,0.000418221915099345,-8.27773849952609e-05,8.27740504617566e-05,-0.000812046148658249,-0.000812013440385183,-0.00182178020266398,-0.0125044225736188,-0.000794229381038125,-0.0128365963751631,0,1.00805940303988e-05,-2.35789597380529e-05,0.0232988710606576,-0.0135681139364713,0.258826522537022,0,-3.00469875228495e-06,-7.41157689562929e-06
11.498,0.998495816895008,0.00150192053817912,1.79729247041101,0.00270345696872241,2.99833834593742,0,0,1.01099677353867,-0.00196371528141142,1.79808523687627,0.00124136829361729,3.01117448203232,0.00120037227400308,0,0,-9.26830094499744e-05,0.000174871888752683,0.000106182120325577,-0.000170680763274537,9.80818016505426,0,-0.00019516857168779,0.000417607798579856,-8.26138554272155e-05,8.267203980957e-05,-0.000810441923584752,-0.000811012715862906,-0.0018199323644213,-0.0125009566436616,-0.000792766465259831,-0.0128361360949065,0,1.00691540227589e-05,-2.35100805160074e-05,0.0232863701040139,-0.0135689067029365,0.258813686400928,0,-2.99462959826219e-06,-7.4350869761453e-06
11.499,0.998497318067093,0.0015004238799159,1.79729517252077,0.00270076298384862,2.99834000584194,0,0,1.01099480936915,-0.00196462347579148,1.79808647772412,0.00124032767660396,3.01117568149463,0.00119855234180682,0,0,-9.25082351455075e-05,0.000174676720180995,0.000106011648366202,-0.000170263155475957,9.80818201071659,0,-0.000194963489273599,0.000416993384624181,-8.24505090623189e-05,8.25703150943507e-05,-0.000808839495734202,-0.000810014796382397,-0.00181808636598462,-0.012497491302055,-0.000791305203352577,-0.0128356756526875,0,1.00577260831886e-05,-2.34413332718514e-05,0.0232738726127119,-0.0135696980081399,0.258800850725275,0,-2.984571872179e-06,-7.45852830941715e-06
11.5,0.998498817743263,0.00149892870856905,1.79729787193787,0.00269807167542429,2.99834166408923,0,0,1.01099284429229,-0.00196552995708107,1.79808771753218,0.00123928872936782,3.01117687913793,0.0011967342556084,0,0,-9.23336559070712e-05,0.000174481756691722,0.000105841593707419,-0.000169846162091333,9.80818385454211,0,-0.000194758618961582,0.000416378676592747,-8.22873457161114e-05,8.24688757296555e-05,-0.000807238863297047,-0.000809019676190649,-0.00181624220555855,-0.0124940265490254,-0.000789845594310057,-0.0128352150486992,0,1.00463101909598e-05,-2.3372717977763e-05,0.0232613785861628,-0.0135704878537342,0.258788015510226,0,-2.97452556198804e-06,-7.48190102739491e-06
11.501,0.998500315925005,0.0014974350226703,1.79730056866501,0.00269538304080655,2.99834332068093,0,0,1.0109908783098,-0.00196643472719163,1.79808895630213,0.00123825144781975,3.01117807496406,0.00119491801356981,0,0,-9.21592715296889e-05,0.00017428699807276,0.000105671955734665,-0.00016942978341474,9.80818569653262,0,-0.000194553961534075,0.000415763677842289,-8.21243652044264e-05,8.23677211293247e-05,-0.000805640024466613,-0.000808027349537435,-0.0018143998813216,-0.0124905623847991,-0.000788387637124632,-0.012834754283134,0,1.00349063252625e-05,-2.33042346053408e-05,0.023248888023778,-0.0135712762413713,0.258775180755943,0,-2.96449065566278e-06,-7.50520526200025e-06
11.502,0.998501812613803,0.00149594282075283,1.79730326270485,0.00269269707735509,2.99834497561869,0,0,1.0109889114234,-0.00196733778803255,1.79809019403563,0.00123721582787665,3.01117926897488,0.00119310361385487,0,0,-9.19850818085969e-05,0.000174092444111226,0.00010550273383309,-0.000169014019736898,9.80818753668996,0,-0.000194349517748857,0.00041514839172313,-8.19615673431574e-05,8.22668507074165e-05,-0.000804042977436813,-0.000807037810674665,-0.00181255939144384,-0.0124870988096007,-0.000786931330787111,-0.0128342933561836,0,1.00235144654396e-05,-2.32358831256732e-05,0.0232364009249684,-0.0135720631727021,0.258762346462587,0,-2.95446714119734e-06,-7.52844114512592e-06
11.503,0.998503307811141,0.00149445210135123,1.79730595406005,0.00269001378243221,2.99834662890417,0,0,1.0109869436348,-0.00196823914151126,1.79809143073434,0.00123618186546146,3.01118046117221,0.00119129105462921,0,0,-9.18110865392446e-05,0.000173898094593477,0.000105333927387549,-0.000168598871345175,9.80818937501595,0,-0.000194145288386918,0.000414532821600791,-8.17989519486545e-05,8.21662638787493e-05,-0.000802447720406045,-0.000806051053861707,-0.00181072073410493,-0.0124836358236563,-0.000785476674288521,-0.0128338322680399,0,1.00121345905901e-05,-2.31676635087993e-05,0.0232239172891448,-0.0135728486493764,0.258749512630319,0,-2.94445500660675e-06,-7.55160880863472e-06
11.504,0.998504801518499,0.00149296286300152,1.7973086427333,0.00268733315340274,2.99834828053901,0,0,1.01098497494569,-0.00196913878953317,1.79809266639992,0.00123514955650313,3.01118165155791,0.0011894803340603,0,0,-9.16372855172953e-05,0.00017370394930509,0.000105165535782614,-0.000168184338523574,9.80819121151235,0,-0.000193941274204564,0.000413916970806986,-8.16365188373282e-05,8.20659600576831e-05,-0.000800854251573294,-0.000805067073353431,-0.00180888390752963,-0.0124801734271901,-0.000784023666616118,-0.0128333710188957,0,1.00007666799671e-05,-2.30995757249312e-05,0.0232114371157176,-0.013573632673043,0.2587366792593,0,-2.93445423992678e-06,-7.57470838435965e-06
11.505,0.99850629373736,0.00149147510424117,1.79731132872725,0.0026846551876341,2.99834993052486,0,0,1.01098300535779,-0.00197003673400168,1.798093901034,0.00123411889693665,3.0111828401338,0.00118767145031738,0,0,-9.14636785386273e-05,0.000173510008030886,0.000104997558402576,-0.000167770421552767,9.80819304618104,0,-0.000193737475950751,0.000413300842680556,-8.14742678257927e-05,8.19659386591392e-05,-0.000799262569139543,-0.000804085863410215,-0.00180704890984541,-0.012476711620426,-0.000782572306756713,-0.012832909608941,0,9.98941071283462e-06,-2.30316197434369e-05,0.0231989604040972,-0.0135744152453498,0.258723846349691,0,-2.92446482921395e-06,-7.59774000410309e-06
11.506,0.998507784469201,0.00148998882360905,1.79731401204456,0.0026819798824963,2.99835157886336,0,0,1.01098103487279,-0.00197093297681819,1.79809513463826,0.00123308988270307,3.01118402690172,0.00118586440157155,0,0,-9.12902653993344e-05,0.000173316270554935,0.000104829994631445,-0.000167357120710086,9.80819487902376,0,-0.000193533894381817,0.000412684440561704,-8.13121987309887e-05,8.18661990984609e-05,-0.000797672671308983,-0.000803107418296577,-0.00180521573929578,-0.0124732504035879,-0.000781122593696226,-0.0128324480383686,0,9.97806666834567e-06,-2.29637955329838e-05,0.0231864871536936,-0.0135751963679435,0.258711013901653,0,-2.9144867625456e-06,-7.62070379963608e-06
11.507,0.998509273715499,0.00148850401964548,1.7973166926879,0.00267930723536186,2.99835322555615,0,0,1.0109790634924,-0.00197182751988213,1.79809636721432,0.00123206250974945,3.01118521186352,0.00118405918599569,0,0,-9.11170458957267e-05,0.000173122736660553,0.000104662843852955,-0.000166944436269525,9.80819671004238,0,-0.000193330530246784,0.000412067767775841,-8.11503113700628e-05,8.17667407910134e-05,-0.00079608455628782,-0.000802131732277248,-0.0018033843940094,-0.0124697897768995,-0.000779674526418361,-0.012831986307368,0,9.96673452566392e-06,-2.28961030619415e-05,0.0231740173639167,-0.0135759760424699,0.258698181915345,0,-2.90452002801994e-06,-7.64359990269802e-06
11.508,0.998510761477732,0.00148702069089218,1.79731937065992,0.00267663724360592,2.99835487060488,0,0,1.01097709121831,-0.00197272036509091,1.79809759876382,0.0012310367740289,3.01118639502101,0.00118225580176453,0,0,-9.09440198243312e-05,0.000172929406130306,0.000104496105450569,-0.000166532368501749,9.80819853923865,0,-0.00019312738428054,0.000411450827647084,-8.098860556031e-05,8.16675631525214e-05,-0.00079449822228372,-0.000801158799620487,-0.00180155487224883,-0.0124663297405833,-0.000778228103905709,-0.0128315244161321,0,9.95541426402119e-06,-2.28285422980478e-05,0.0231615510341761,-0.0135767542705738,0.258685350390929,0,-2.89456461375592e-06,-7.66642844499607e-06
11.509,0.998512247757372,0.0014855388358923,1.79732204596327,0.00267396990460614,2.99835651401118,0,0,1.01097511805223,-0.00197361151433995,1.79809882928841,0.0012300126715006,3.01118757637604,0.00118045424705456,0,0,-9.07711869818931e-05,0.000172736278746026,0.000104329778807481,-0.000166120917674102,9.8082003666144,0,-0.000192924457218315,0.000410833623495343,-8.08270811192953e-05,8.15686655989996e-05,-0.000792913667506993,-0.000800188614597398,-0.00179972717216141,-0.0124628702948617,-0.00077678332513953,-0.0128310623648504,0,9.94410586259775e-06,-2.27611132084817e-05,0.0231490881638812,-0.0135775310538989,0.258672519328564,0,-2.88462050789332e-06,-7.68918955820455e-06
11.51,0.998513732555894,0.00148405845319043,1.79732471860061,0.00267130521574277,2.9983581557767,0,0,1.01097314399585,-0.00197450096952269,1.79810005878971,0.00122899019812973,3.01118875593042,0.0011786545200441,0,0,-9.05985471653757e-05,0.000172543354288807,0.000104163863306619,-0.000165710084050606,9.80820219217142,0,-0.000192721749787933,0.000410216158631049,-8.06657378647889e-05,8.1470047546623e-05,-0.000791330890169965,-0.000799221171480656,-0.0017979012919575,-0.0124594114399568,-0.000775340189099305,-0.012830600153714,0,9.93280930058679e-06,-2.26938157599959e-05,0.0231366287524413,-0.013578306394088,0.258659688728411,0,-2.87468769859273e-06,-7.71188337396454e-06
11.511,0.998515215874769,0.00148257954133254,1.79732738857458,0.00266864317439858,2.99835979590308,0,0,1.01097116905086,-0.00197538873253057,1.79810128726935,0.00122796934988757,3.01118993368599,0.00117685661891326,0,0,-9.04261001719617e-05,0.000172350632539019,0.000103998358330648,-0.000165299867891975,9.80820401591151,0,-0.00019251926271159,0.000409598436363186,-8.05045756147816e-05,8.13717084119293e-05,-0.000789749888487127,-0.000798256464546497,-0.00179607722983882,-0.0124559531760899,-0.000773898694763409,-0.0128301377829132,0,9.92152455718015e-06,-2.26266499187183e-05,0.0231241727992652,-0.0135790802927828,0.258646858590628,0,-2.86476617403555e-06,-7.73451002388326e-06
11.512,0.998516697715467,0.00148110209886607,1.79733005588784,0.00266598377795892,2.99836143439193,0,0,1.01096919321895,-0.00197627480525306,1.79810251472895,0.00122695012275142,3.01119110964457,0.00117506054184396,0,0,-9.02538457990541e-05,0.000172158113276308,0.000103833263261974,-0.000164890269455612,9.80820583783646,0,-0.000192316996713376,0.000408980459999106,-8.03435941875481e-05,8.12736476118174e-05,-0.000788170660675751,-0.000797294488074697,-0.00179425498399882,-0.0124524955034827,-0.000772458841109103,-0.0128296752526382,0,9.91025161150602e-06,-2.25596156501565e-05,0.0231117203037617,-0.0135798527516239,0.258634028915375,0,-2.85485592242405e-06,-7.75706963953342e-06
11.513,0.998518178079456,0.00147962612433983,1.79733272054302,0.0026633270238117,2.9983630712449,0,0,1.01096721650181,-0.00197715918957763,1.79810374117013,0.00122593251270465,3.01119228380798,0.00117326628701994,0,0,-9.00817838442761e-05,0.000171965796279594,0.000103668577482748,-0.000164481288995613,9.80820765794807,0,-0.000192114952499307,0.000408362232828338,-8.0182793401481e-05,8.11758645631454e-05,-0.000786593204954271,-0.000796335236344634,-0.00179243455265816,-0.0124490384223555,-0.000771020627111207,-0.0128292125630796,0,9.89899044279517e-06,-2.24927129196028e-05,0.0230992712653393,-0.013580623772251,0.258621199702812,0,-2.84495693198125e-06,-7.77956235245302e-06
11.514,0.998519656968204,0.00147815161630407,1.79733538254277,0.00266067290934733,2.99836470646363,0,0,1.01096523890113,-0.00197804188738978,1.79810496659451,0.00122491651573668,3.01119345617805,0.00117147385262668,0,0,-8.99099141054728e-05,0.000171773681327095,0.000103504300374869,-0.000164072926762785,9.80820947624815,0,-0.000191913130773173,0.000407743758152444,-8.00221730752227e-05,8.10783586834768e-05,-0.000785017519543567,-0.000795378703642606,-0.00179061593397568,-0.0124455819329283,-0.000769584051744543,-0.0128287497144259,0,9.88774103025012e-06,-2.24259416913922e-05,0.0230868256834064,-0.0135813933563028,0.258608370953098,0,-2.835069190951e-06,-7.80198829414441e-06
11.515,0.998521134383177,0.00147667857331046,1.79733804188972,0.00265802143195883,2.99836634004973,0,0,1.0109632604186,-0.00197892290057301,1.7981061910037,0.001223902127843,3.0111946267566,0.00116968323685154,0,0,-8.97382363807111e-05,0.000171581768196322,0.000103340431319985,-0.000163665183004632,9.80821129273846,0,-0.000191711532232441,0.000407125039249398,-7.98617330276316e-05,8.09811293901957e-05,-0.000783443602666641,-0.00079442488425315,-0.00178879912620856,-0.0124421260354211,-0.000768149113981043,-0.0128282867068683,0,9.87650335307943e-06,-2.23593019297897e-05,0.023074383557371,-0.0135821615054168,0.258595542666391,0,-2.82519268759792e-06,-7.8243475960742e-06
11.516,0.998522610325839,0.00147520699391206,1.79734069858651,0.0026553725890417,2.99836797200484,0,0,1.01096128105589,-0.00197980223100888,1.7981074143993,0.00122288934502515,3.01119579554544,0.0011678944378836,0,0,-8.95667504682809e-05,0.00017139005666409,0.0001031769696995,-0.000163258057965383,9.80821310742082,0,-0.000191510157579719,0.000406506079411946,-7.97014730778783e-05,8.08841761014642e-05,-0.000781871452549553,-0.000793473772468435,-0.00178698412751671,-0.0124386707300534,-0.000766715812792862,-0.012827823540595,0,9.86527739040257e-06,-2.22927935980361e-05,0.0230619448866409,-0.0135829282212295,0.25858271484285,0,-2.81532741020752e-06,-7.84664038967224e-06
11.517,0.998524084797652,0.00147373687666335,1.79734335263577,0.00265272637799404,2.99836960233058,0,0,1.0109593008147,-0.00198067988057694,1.79810863678292,0.00122187816329075,3.01119696254638,0.00116610745391378,0,0,-8.93954561666956e-05,0.00017119854650651,0.000103013914894575,-0.000162851551885971,9.808214920297,0,-0.000191309007495514,0.000405886881914603,-7.9541393045219e-05,8.07874982354038e-05,-0.00078030106741921,-0.000792525362580234,-0.00178517093614036,-0.0124352160170441,-0.000765284147149714,-0.012827360215796,0,9.85406312147661e-06,-2.22264166591708e-05,0.0230495096706239,-0.0135836935053767,0.258569887482634,0,-2.80547334708604e-06,-7.86886680633141e-06
11.518,0.998525557800079,0.00147226822012024,1.79734600404014,0.00265008279621643,2.99837123102859,0,0,1.01095731969669,-0.00198155585115478,1.79810985815616,0.00122086857865347,3.01119812776125,0.00116432228313478,0,0,-8.92243532746928e-05,0.000171007237499014,0.00010285126628613,-0.000162445665004056,9.8082167313688,0,-0.000191108082663112,0.000405267450021992,-7.93814927492025e-05,8.06910952103033e-05,-0.000778732445505383,-0.000791579648881958,-0.00178335955027584,-0.0124317618966117,-0.000763854116019536,-0.0128268967326601,0,9.84286052549036e-06,-2.21601710758263e-05,0.0230370779087273,-0.0135844573594927,0.258557060585902,0,-2.79563048656055e-06,-7.89102697740723e-06
11.519,0.998527029334579,0.00147080102284002,1.79734865280224,0.00264744184111204,2.99837285810048,0,0,1.01095533770355,-0.00198243014461802,1.79811107852061,0.00121986058713307,3.01119929119185,0.00116253892374108,0,0,-8.90534415912351e-05,0.000170816129416351,0.000102689023254851,-0.000162040397554034,9.80821854063799,0,-0.000190907383756503,0.000404647787007657,-7.92217720095703e-05,8.05949664450905e-05,-0.000777165585039739,-0.000790636625673289,-0.00178154996812879,-0.0124283083689741,-0.000762425718370041,-0.0128264330913761,0,9.83166958166479e-06,-2.209405680976e-05,0.0230246496003583,-0.0135852197852111,0.25854423415281,0,-2.78579881697889e-06,-7.91312103421699e-06
11.52,0.99852849940261,0.00146933528338141,1.7973512989247,0.00264480351008654,2.99837448354787,0,0,1.01095335483696,-0.00198330276284031,1.79811229787787,0.00121885418475536,3.01120045284,0.00116075737392897,0,0,-8.88827209155107e-05,0.000170625222032595,0.00010252718518119,-0.000161635749767027,9.80822034810634,0,-0.000190706911443431,0.000404027896129689,-7.90622306462824e-05,8.04991113587279e-05,-0.000775600484256081,-0.000789696287254248,-0.00177974218794982,-0.0124248554343491,-0.000760998953166725,-0.0128259692921335,0,9.82049026922826e-06,-2.20280738224622e-05,0.0230122247449239,-0.0135859807841643,0.258531408183518,0,-2.77597832670966e-06,-7.93514910803946e-06
11.521,0.998529968005631,0.00146787100030452,1.79735394241014,0.00264216780054814,2.99837610737239,0,0,1.01095137109858,-0.00198417370769334,1.79811351622951,0.00121784936755225,3.0112016127075,0.00115897763189648,0,0,-8.87121910469338e-05,0.000170434515121151,0.000102365751445371,-0.000161231721870897,9.80822215377568,0,-0.000190506666389434,0.000403407780646929,-7.89028684795505e-05,8.04035293706177e-05,-0.000774037141390689,-0.000788758627929171,-0.00177793620789195,-0.012421403092954,-0.000759573819374193,-0.0128255053351194,0,9.80932256738325e-06,-2.19622220747533e-05,0.022999803341831,-0.0135867403579836,0.258518582678183,0,-2.76616900414228e-06,-7.95711133011421e-06
11.522,0.998531435145096,0.00146640817217088,1.79735658326117,0.00263953470990758,2.99837772957564,0,0,1.0109493864901,-0.00198504298104682,1.79811473357713,0.00121684613156171,3.01120277079617,0.00115719969584349,0,0,-8.85418517851458e-05,0.000170244008454762,0.000102204721427391,-0.00016082831409025,9.80822395764772,0,-0.000190306649244128,0.000402787443805211,-7.8743685329725e-05,8.03082199002618e-05,-0.000772475554681198,-0.000787823642003369,-0.00177613202624228,-0.0124179513450053,-0.000758150315955053,-0.0128250412205237,0,9.79816645542081e-06,-2.18965015271287e-05,0.022987385390486,-0.0135874985082996,0.258505757636963,0,-2.75637083768685e-06,-7.97900783164134e-06
11.523,0.99853290082246,0.00146494679754341,1.79735922148043,0.00263690423557813,2.99837935015927,0,0,1.01094740101318,-0.00198591058476851,1.7981159499223,0.00121584447282778,3.0112039271078,0.0011554235639716,0,0,-8.83717029300157e-05,0.000170053701805518,0.000102044094507022,-0.000160425526646445,9.80822575972431,0,-0.000190106860657072,0.000402166888848428,-7.85846810174263e-05,8.02131823675384e-05,-0.000770915722367895,-0.000786891323785848,-0.00177432964115465,-0.0124145001907194,-0.000756728441870802,-0.0128245769485331,0,9.78702191258943e-06,-2.18309121394838e-05,0.0229749708902953,-0.0135882552367415,0.258492933060014,0,-2.74658381577427e-06,-8.00083874378082e-06
11.524,0.998534365039175,0.00146348687498643,1.79736185707052,0.00263427637497558,2.99838096912486,0,0,1.01094541466949,-0.00198677652072421,1.7981171652666,0.00121484438740061,3.0112050816442,0.00115364923448424,0,0,-8.82017442816405e-05,0.000169863594944861,0.00010188387006382,-0.000160023359757597,9.80822756000714,0,-0.000189907301275654,0.000401546119026509,-7.84258553635279e-05,8.01184161929049e-05,-0.000769357642693549,-0.000785961667591296,-0.00177252905093473,-0.0124110496303125,-0.000755308196082494,-0.0128241125193376,0,9.77588891811263e-06,-2.17654538709153e-05,0.022962559840665,-0.0135890105449375,0.258480108947495,0,-2.73680792685615e-06,-8.02260419765174e-06
11.525,0.998535827796693,0.00146202840306569,1.79736449003405,0.00263165112551824,2.99838258647405,0,0,1.01094342746069,-0.00198764079077776,1.7981183796116,0.00121384587133641,3.01120623440717,0.00115187670558656,0,0,-8.80319756403463e-05,0.000169673687643585,0.000101724047477122,-0.00015962181363857,9.80822935849807,0,-0.000189707971734942,0.000400925137570699,-7.82672081890726e-05,8.00239207967838e-05,-0.00076780131390259,-0.000785034667734056,-0.00177073025370153,-0.012407599664,-0.000753889577548739,-0.0128236479331223,0,9.76476745127371e-06,-2.17001266803382e-05,0.0229501522410009,-0.0135897644345151,0.258467285299562,0,-2.72704315940488e-06,-8.04430432433208e-06
11.526,0.998537289096464,0.00146057138034831,1.79736712037364,0.00262902848462695,2.99838420220843,0,0,1.01094143938846,-0.00198850339679105,1.79811959295886,0.00121284892069748,3.01120738539851,0.00115010597548555,0,0,-8.78623968066886e-05,0.00016948397967185,0.000101564626126052,-0.000159220888500999,9.80823115519883,0,-0.000189508872652731,0.000400303947702024,-7.81087393152307e-05,7.99296955997745e-05,-0.000766246734240698,-0.000784110318530205,-0.00176893324774365,-0.0124041502919964,-0.000752472585226371,-0.0128231831900765,0,9.75365749145783e-06,-2.16349305262778e-05,0.022937748090709,-0.0135905169071003,0.258454462116371,0,-2.71728950191342e-06,-8.06593925485835e-06
11.527,0.998538748939937,0.0014591158054028,1.79736974809189,0.00262640844972504,2.99838581632963,0,0,1.01093945045445,-0.00198936434062401,1.79812080530996,0.00121185353155221,3.01120853462002,0.00114833704238996,0,0,-8.7693007581453e-05,0.000169294470799197,0.000101405605389525,-0.000158820584553297,9.8082329501112,0,-0.000189310004659309,0.000399682552655585,-7.79504485635479e-05,7.98357400232609e-05,-0.000764693901957235,-0.000783188614303523,-0.00176713803127001,-0.0124007015145168,-0.000751057218072448,-0.0128227182903871,0,9.7425590179051e-06,-2.15698653662642e-05,0.0229253473891944,-0.0135912679643184,0.258441639398081,0,-2.70754694289552e-06,-8.08750912022462e-06
11.528,0.998540207328557,0.00145766167679911,1.7973723731914,0.0026237910182384,2.99838742883925,0,0,1.01093746066033,-0.00199022362413462,1.79812201666644,0.00121085969997509,3.01120968207349,0.0011465699045103,0,0,-8.75238077656562e-05,0.000169105160794538,0.000101246984646248,-0.000158420902000642,9.80823474323692,0,-0.000189111368374975,0.000399060955644941,-7.7792335755759e-05,7.97420534885279e-05,-0.00076314281530342,-0.000782269549376812,-0.0017653446025342,-0.0123972533317757,-0.000749643475041362,-0.0128222532342419,0,9.73147200989714e-06,-2.15049311577202e-05,0.0229129501358627,-0.0135920176077934,0.258428817144847,0,-2.69781547088562e-06,-8.10901405138234e-06
11.529,0.998541664263772,0.00145620899310854,1.79737499567479,0.00262117618759538,2.9983890397389,0,0,1.01093547000776,-0.00199108124917891,1.79812322702988,0.00120986742204668,3.01121082776072,0.00114480456005883,0,0,-8.73547971605458e-05,0.000168916049426163,0.000101088763274725,-0.000158021841044997,9.80823653457781,0,-0.000188912964395679,0.000398439159886848,-7.76344007136685e-05,7.96486354173782e-05,-0.000761593472531154,-0.000781353118077955,-0.00176355295971019,-0.0123938057439862,-0.000748231355086837,-0.0128217880218267,0,9.72039644687736e-06,-2.14401278573472e-05,0.0229005563301187,-0.0135927658391485,0.258415995356825,0,-2.68809507443874e-06,-8.13045417923969e-06
11.53,0.998543119747025,0.00145475775290382,1.79737761554464,0.00261856395522688,2.99839064903018,0,0,1.01093347849839,-0.00199193721761097,1.79812443640181,0.00120887669385364,3.01121197168351,0.00114304100724964,0,0,-8.71859755676019e-05,0.000168727136461767,0.00010093094065326,-0.00015762340188511,9.80823832413562,0,-0.000188714793327368,0.000397817168587437,-7.74766432594355e-05,7.95554852317908e-05,-0.00076004587189582,-0.000780439314736567,-0.00176176310105256,-0.012390358751362,-0.000746820857160824,-0.0128213226533287,0,9.70933230816639e-06,-2.13754554214695e-05,0.0228881659713673,-0.0135935126600057,0.258403174034172,0,-2.67838574213058e-06,-8.15182963466116e-06
11.531,0.998544573779758,0.00145330795475904,1.79738023280357,0.00261595431856628,2.9983922567147,0,0,1.01093148613387,-0.00199279153128294,1.79812564478378,0.00120788751148874,3.01121311384363,0.00114127924429857,0,0,-8.70173427885368e-05,0.00016853842166844,0.000100773516159959,-0.000157225584716522,9.80824011191208,0,-0.000188516855766473,0.000397194984950389,-7.73190632154127e-05,7.94626023541264e-05,-0.000758500011654697,-0.000779528133686007,-0.00175997502482487,-0.012386912354116,-0.000745411980214161,-0.0128208571289354,0,9.69827957312402e-06,-2.13109138058331e-05,0.0228757790590132,-0.0135942580719859,0.258390353177043,0,-2.66868746255745e-06,-8.17314054846699e-06
