time_s,ref_z_ref,ref_dz_ref,state_z,state_dz,cmd_T,cmd_T_unsat,cmd_T_feedforward,cmd_e_z_cmd,cmd_I_z_cmd,cmd_edot_z_cmd,err_e_z,err_I_z,err_edot_z
0.309,0.0730195068245294,0.0712422240322303,0.0630904595651274,0.251249426452151,9.3304668333719,9.3304668333719,9.81,0.00992904725940202,0.0116704775477126,-0.18000720241992,0.00992904725940202,0.0116704775477126,-0.18000720241992
0.31,0.0730907829458335,0.0713100287619552,0.0633414692249962,0.250769893285522,9.32603367993852,9.32603367993852,9.81,0.00974931372083732,0.0116802268614335,-0.179459864523567,0.00974931372083732,0.0116802268614335,-0.179459864523567
0.311,0.0731621269024332,0.0713778946314707,0.0635919971351217,0.250285926965461,9.32164462300491,9.32164462300491,9.81,0.00957012976731153,0.0116897969912008,-0.17890803233399,0.00957012976731153,0.0116897969912008,-0.17890803233399
0.312,0.0732335387554926,0.0714458216892752,0.0638420388843987,0.249797571588466,9.31729962232995,9.31729962232995,9.81,0.00939149987109389,0.0116991884910719,-0.178351749899191,0.00939149987109389,0.0116991884910719,-0.178351749899191
0.313,0.0733050185662241,0.0715138099838926,0.0640915901057983,0.249304871210796,9.31299863612158,9.31299863612158,9.81,0.00921342846042578,0.0117084019195323,-0.177791061226903,0.00921342846042578,0.0117084019195323,-0.177791061226903
0.314,0.0733765663958888,0.0715818595638721,0.0643406464763272,0.248807869846917,9.30874162104614,9.30874162104614,9.81,0.00903591991956165,0.0117174378394519,-0.177226010283045,0.00903591991956165,0.0117174378394519,-0.177226010283045
0.315,0.0734481823057965,0.071649970477788,0.0645892037169846,0.248306611467964,9.30452853223768,9.30452853223768,9.81,0.00885897858881185,0.0117262968180407,-0.176656640990176,0.00885897858881185,0.0117262968180407,-0.176656640990176
0.316,0.0735198663573052,0.0717181427742399,0.0648372575927187,0.247801140000201,9.30035932330727,9.30035932330727,9.81,0.00868260876458654,0.0117349794268052,-0.176082997225961,0.00868260876458654,0.0117349794268052,-0.176082997225961
0.317,0.073591618611822,0.0717863765018527,0.0650848039123805,0.247291499323508,9.29623394635239,9.29623394635239,9.81,0.00850681469944146,0.0117434862415047,-0.175505122821656,0.00850681469944146,0.0117434862415047,-0.175505122821656
0.318,0.0736634391308022,0.0718546717092764,0.0653318385286772,0.246777733269861,9.29215235196629,9.29215235196629,9.81,0.00833160060212498,0.0117518178421068,-0.174923061560584,0.00833160060212498,0.0117518178421068,-0.174923061560584
0.319,0.07373532797575,0.0719230284451862,0.0655783573381231,0.246259885621827,9.28811448924736,9.28811448924736,9.81,0.00815697063762696,0.0117599748127444,-0.174336857176641,0.00815697063762696,0.0117599748127444,-0.174336857176641
0.32,0.0738072852082183,0.0719914467582825,0.0658243562809895,0.245738000111075,9.28412030580854,9.28412030580854,9.81,0.00798292892722878,0.0117679577416717,-0.173746553352792,0.00798292892722878,0.0117679577416717,-0.173746553352792
0.321,0.0738793108898086,0.0720599266972909,0.0660698313412535,0.245212120416883,9.28016974778668,9.28016974778668,9.81,0.00780947954855508,0.0117757672212202,-0.173152193719592,0.00780947954855508,0.0117757672212202,-0.173152193719592
0.322,0.0739514050821711,0.072128468310962,0.0663147785465443,0.24468229016467,9.27626275985205,9.27626275985205,9.81,0.00763662653562683,0.0117834038477559,-0.172553821853708,0.00763662653562683,0.0117834038477559,-0.172553821853708
0.323,0.074023567847005,0.0721970716480716,0.0665591939680889,0.244148552924522,9.27239928521766,9.27239928521766,9.81,0.00746437387891609,0.0117908682216348,-0.17195148127645,0.00746437387891609,0.0117908682216348,-0.17195148127645
0.324,0.074095799246058,0.0722657367574206,0.066803073720656,0.243610952209739,9.26857926564881,9.26857926564881,9.81,0.00729272552540199,0.0117981609471602,-0.171345215452319,0.00729272552540199,0.0117981609471602,-0.171345215452319
0.325,0.0741680993411269,0.0723344636878351,0.0670464139624986,0.243069531475388,9.26480264147244,9.26480264147244,9.81,0.00712168537862826,0.0118052826325388,-0.170735067787553,0.00712168537862826,0.0118052826325388,-0.170735067787553
0.326,0.074240468194057,0.0724032524881661,0.0672892108952947,0.242524334116861,9.26106935158669,9.26106935158669,9.81,0.00695125729876228,0.0118122338898376,-0.170121081628695,0.00695125729876228,0.0118122338898376,-0.170121081628695
0.327,0.0743129058667428,0.0724721032072896,0.0675314607640874,0.241975403468447,9.25737933347031,9.25737933347031,9.81,0.00678144510265541,0.0118190153349402,-0.169503300261158,0.00678144510265541,0.0118190153349402,-0.169503300261158
0.328,0.0743854124211275,0.072541015894107,0.0677731598572225,0.241422782801918,9.25373252319215,9.25373252319215,9.81,0.00661225256390491,0.0118256275875041,-0.168881766907811,0.00661225256390491,0.0118256275875041,-0.168881766907811
0.329,0.0744579879192032,0.0726099905975445,0.0680143045062861,0.24086651532511,9.25012885542069,9.25012885542069,9.81,0.00644368341291716,0.011832071270917,-0.168256524727565,0.00644368341291716,0.011832071270917,-0.168256524727565
0.33,0.0745306324230111,0.0726790273665531,0.0682548910860389,0.240306644180531,9.24656826343351,9.24656826343351,9.81,0.00627574133697222,0.011838347012254,-0.167627616813977,0.00627574133697222,0.011838347012254,-0.167627616813977
0.331,0.0746033459946411,0.0727481262501091,0.0684949160143511,0.239743212443964,9.2430506791268,9.2430506791268,9.81,0.00610842998029003,0.0118444554422343,-0.166995086193855,0.00610842998029003,0.0118444554422343,-0.166995086193855
0.332,0.0746761286962325,0.0728172872972137,0.0687343757521346,0.239176263123091,9.23957603302488,9.23957603302488,9.81,0.00594175294409781,0.0118503971951784,-0.166358975825877,0.00594175294409781,0.0118503971951784,-0.166358975825877
0.333,0.0747489805899731,0.0728865105568931,0.0689732668032742,0.238605839156116,9.23614425428977,9.23614425428977,9.81,0.00577571378669887,0.0118561729089651,-0.165719328599223,0.00577571378669887,0.0118561729089651,-0.165719328599223
0.334,0.0748219017381001,0.0729557960781982,0.0692115857145575,0.238031983410406,9.23275527073065,9.23275527073065,9.81,0.00561031602354264,0.0118617832249886,-0.165076187332207,0.00561031602354264,0.0118617832249886,-0.165076187332207
0.335,0.0748948922028997,0.0730251439102051,0.0694493290756033,0.237454738681136,9.22940900881343,9.22940900881343,9.81,0.00544556312729645,0.0118672287881159,-0.164429594770931,0.00544556312729645,0.0118672287881159,-0.164429594770931
0.336,0.0749679520467071,0.0730945541020147,0.0696864935187888,0.23687414768995,9.22610539367035,9.22610539367035,9.81,0.00528145852791831,0.0118725102466439,-0.163779593587935,0.00528145852791831,0.0118725102466439,-0.163779593587935
0.337,0.0750410813319068,0.0731640267027528,0.0699230757191756,0.23629025308362,9.22284434910942,9.22284434910942,9.81,0.00511800561273115,0.0118776282522566,-0.163126226380867,0.00511800561273115,0.0118776282522566,-0.163126226380867
0.338,0.075114280120932,0.0732335617615701,0.0701590723944338,0.235703097432729,9.2196257976241,9.2196257976241,9.81,0.00495520772649824,0.0118825834599831,-0.162469535671159,0.00495520772649824,0.0118825834599831,-0.162469535671159
0.339,0.0751875484762656,0.073303159327642,0.0703944803047653,0.235112723230353,9.21644966040276,9.21644966040276,9.81,0.00479306817150031,0.0118873765281546,-0.161809563902711,0.00479306817150031,0.0118873765281546,-0.161809563902711
0.34,0.0752608864604394,0.0733728194501691,0.0706292962528259,0.234519172890756,9.21331585733833,9.21331585733833,9.81,0.00463159020761356,0.0118920081183622,-0.161146353440587,0.00463159020761356,0.0118920081183622,-0.161146353440587
0.341,0.0753342941360345,0.0734425421783764,0.0708635170836453,0.233922488748095,9.21022430703781,9.21022430703781,9.81,0.00447077705238924,0.0118964788954146,-0.160479946569718,0.00447077705238924,0.0118964788954146,-0.160479946569718
0.342,0.0754077715656812,0.0735123275615139,0.0710971396845469,0.233322713055132,9.20717492683187,9.20717492683187,9.81,0.00431063188113427,0.0119007895272957,-0.159810385493619,0.00431063188113427,0.0119007895272957,-0.159810385493619
0.343,0.075481318812059,0.0735821756488564,0.0713301609850655,0.232719887981964,9.20416763278445,9.20416763278445,9.81,0.00415115782699349,0.0119049406851227,-0.159137712333108,0.00415115782699349,0.0119049406851227,-0.159137712333108
0.344,0.0755549359378967,0.0736520864897035,0.0715625779568638,0.232114055614749,9.2012023397023,9.2012023397023,9.81,0.00399235798103288,0.0119089330431037,-0.158461969125045,0.00399235798103288,0.0119089330431037,-0.158461969125045
0.345,0.0756286230059727,0.0737220601333795,0.0717943876136484,0.231505257954451,9.1982789611446,9.1982789611446,9.81,0.00383423539232423,0.0119127672784961,-0.157783197821072,0.00383423539232423,0.0119127672784961,-0.157783197821072
0.346,0.0757023800791142,0.0737920966292333,0.0720255870110834,0.230893536915596,9.19539740943255,9.19539740943255,9.81,0.00367679306803077,0.0119164440715641,-0.157101440286362,0.00367679306803077,0.0119164440715641,-0.157101440286362
0.347,0.0757762072201983,0.0738621960266388,0.0722561732467037,0.230278934325028,9.19255759565891,9.19255759565891,9.81,0.00352003397349454,0.0119199641055376,-0.156416738298389,0.00352003397349454,0.0119199641055376,-0.156416738298389
0.348,0.0758501044921511,0.0739323583749944,0.0724861434598266,0.229661491920687,9.18975942969766,9.18975942969766,9.81,0.00336396103232452,0.0119233280665699,-0.155729133545693,0.00336396103232452,0.0119233280665699,-0.155729133545693
0.349,0.0759240719579484,0.0740025837237232,0.0727154948314621,0.229041251350385,9.18700282021354,9.18700282021354,9.81,0.00320857712648628,0.0119265366436964,-0.155038667626662,0.00320857712648628,0.0119265366436964,-0.155038667626662
0.35,0.0759981096806152,0.0740728721222729,0.0729442245842226,0.228418254170598,9.18428767467166,9.18428767467166,9.81,0.00305388509639257,0.0119295905287928,-0.154345382048325,0.00305388509639257,0.0119295905287928,-0.154345382048325
0.351,0.076072217723226,0.0741432236201161,0.0731723299822306,0.22779254184527,9.18161389934712,9.18161389934712,9.81,0.00289988774099548,0.0119324904165338,-0.153649318225154,0.00289988774099548,0.0119324904165338,-0.153649318225154
0.352,0.076146396148905,0.0742136382667497,0.0733998083310255,0.227164155744617,9.17898139933455,9.17898139933455,9.81,0.00274658781787951,0.0119352370043517,-0.152950517477867,0.00274658781787951,0.0119352370043517,-0.152950517477867
0.353,0.0762206450208256,0.0742841161116954,0.0736266569774698,0.226533137143952,9.17639007855774,9.17639007855774,9.81,0.00259398804335584,0.011937830992395,-0.152249021032256,0.00259398804335584,0.011937830992395,-0.152249021032256
0.354,0.076294964402211,0.0743546572044995,0.073852873309653,0.225899527222509,9.17383983977925,9.17383983977925,9.81,0.00244209109255801,0.0119402730834876,-0.15154487001801,0.00244209109255801,0.0119402730834876,-0.15154487001801
0.355,0.0763693543563338,0.0744252615947327,0.0740784547567954,0.225263367062289,9.17133058460993,9.17133058460993,9.81,0.00229089959953836,0.0119425639830871,-0.150838105467556,0.00229089959953836,0.0119425639830871,-0.150838105467556
0.356,0.0764438149465162,0.0744959293319904,0.07430339878915,0.224624697646898,9.1688622135186,9.1688622135186,9.81,0.00214041615736614,0.0119447043992445,-0.150128768314908,0.00214041615736614,0.0119447043992445,-0.150128768314908
0.357,0.07651834623613,0.0745666604658926,0.0745277029179037,0.223983559860417,9.16643462584156,9.16643462584156,9.81,0.00199064331822633,0.0119466950425627,-0.149416899394525,0.00199064331822633,0.0119466950425627,-0.149416899394525
0.358,0.0765929482885967,0.0746374550460835,0.074751364695077,0.223339994486259,9.16404771979223,9.16404771979223,9.81,0.00184158359351971,0.0119485366261562,-0.148702539440175,0.00184158359351971,0.0119485366261562,-0.148702539440175
0.359,0.0766676211673875,0.0747083131222321,0.0749743817134232,0.222694042206051,9.1617013924707,9.1617013924707,9.81,0.00169323945396431,0.0119502298656102,-0.147985729083819,0.00169323945396431,0.0119502298656102,-0.147985729083819
0.36,0.0767423649360231,0.0747792347440318,0.0751967516063254,0.222045743598522,9.15939553987334,9.15939553987334,9.81,0.00154561332969762,0.0119517754789399,-0.14726650885449,0.00154561332969762,0.0119517754789399,-0.14726650885449
0.361,0.076817179658074,0.0748502199612004,0.0754184720476939,0.221395139138395,9.15713005690233,9.15713005690233,9.81,0.00139870761038008,0.0119531741865503,-0.146544919177195,0.00139870761038008,0.0119531741865503,-0.146544919177195
0.362,0.0768920653971605,0.0749212688234801,0.0756395407518607,0.220742269195297,9.1549048373753,9.1549048373753,9.81,0.00125252464529976,0.0119544267111956,-0.145821000371817,0.00125252464529976,0.0119544267111956,-0.145821000371817
0.363,0.0769670222169526,0.0749923813806376,0.0758599554734747,0.220087174032673,9.15271977403482,9.15271977403482,9.81,0.00110706674347785,0.0119555337779391,-0.145094792652035,0.00110706674347785,0.0119555337779391,-0.145094792652035
0.364,0.07704205018117,0.075063557682464,0.0760797140073944,0.219429893806707,9.15057475855803,9.15057475855803,9.81,0.000962336173775585,0.0119564961141128,-0.144366336124243,0.000962336173775585,0.0119564961141128,-0.144366336124243
0.365,0.0771171493535823,0.0751347977787748,0.0762988141885804,0.218770468565265,9.14846968156618,9.14846968156618,9.81,0.000818335165001946,0.0119573144492778,-0.143635670786491,0.000818335165001946,0.0119573144492778,-0.143635670786491
0.366,0.077192319798009,0.0752061017194096,0.0765172538919864,0.218108938246832,9.14640443263416,9.14640443263416,9.81,0.000675065906022551,0.0119579895151839,-0.142902836527422,0.000675065906022551,0.0119579895151839,-0.142902836527422
0.367,0.0772675615783192,0.0752774695542328,0.0767350310324496,0.217445342679466,9.14437890030008,9.14437890030008,9.81,0.000532530545869631,0.0119585220457297,-0.142167873125233,0.000532530545869631,0.0119585220457297,-0.142167873125233
0.368,0.0773428747584321,0.0753489013331326,0.0769521435645792,0.216779721579766,9.1423929720748,9.1423929720748,9.81,0.000390731193852953,0.0119589127769236,-0.141430820246633,0.000390731193852953,0.0119589127769236,-0.141430820246633
0.369,0.0774182594023168,0.075420397106022,0.077168589482645,0.216112114551841,9.14044653445147,9.14044653445147,9.81,0.000249669919671805,0.0119591624468433,-0.140691717445819,0.000249669919671805,0.0119591624468433,-0.140691717445819
0.37,0.0774937155739922,0.0754919569228379,0.0773843668204641,0.215442561086292,9.13853947291505,9.13853947291505,9.81,0.000109348753528124,0.0119592717955968,-0.139950604163454,0.000109348753528124,0.0119592717955968,-0.139950604163454
0.371,0.0775692433375271,0.0755635808335416,0.0775994736512868,0.214771100559207,9.13667167195185,9.13667167195185,9.81,-3.0230313759691e-05,0.011959241565283,-0.139207519725666,-3.0230313759691e-05,0.011959241565283,-0.139207519725666
0.372,0.0776448427570405,0.0756352688881187,0.077813908087682,0.214097772231159,9.13484301505905,9.13484301505905,9.81,-0.000169065330641455,0.0119590724999524,-0.13846250334304,-0.000169065330641455,0.0119590724999524,-0.13846250334304
0.373,0.0777205138967013,0.0757070211365789,0.0780276682814207,0.213422615246218,9.13305338475417,9.13305338475417,9.81,-0.000307154384719344,0.0119587653455677,-0.137715594109639,-0.000307154384719344,0.0119587653455677,-0.137715594109639
0.374,0.0777962568207283,0.0757788376289561,0.0782407524233593,0.212745668630972,9.13130266258461,9.13130266258461,9.81,-0.000444495602630934,0.011958320849965,-0.136966831002016,-0.000444495602630934,0.011958320849965,-0.136966831002016
0.375,0.0778720715933906,0.0758507184153085,0.0784531587433215,0.212066971293557,9.12959072913715,9.12959072913715,9.81,-0.000581087149930978,0.0119577397628151,-0.136216252878248,-0.000581087149930978,0.0119577397628151,-0.136216252878248
0.376,0.077947958279007,0.0759226635457184,0.0786648855099797,0.211386562022694,9.12791746404738,9.12791746404738,9.81,-0.000716927230972692,0.0119570228355841,-0.135463898476976,-0.000716927230972692,0.0119570228355841,-0.135463898476976
0.377,0.0780239169419467,0.0759946730702921,0.0788759310307344,0.210704479486741,9.12628274600924,9.12628274600924,9.81,-0.000852014088787684,0.0119561708214953,-0.134709806416449,-0.000852014088787684,0.0119561708214953,-0.134709806416449
0.378,0.078099947646629,0.0760667470391603,0.0790862936515941,0.210020762232751,9.12468645278442,9.12468645278442,9.81,-0.000986346004965138,0.0119551844754904,-0.13395401519359,-0.000986346004965138,0.0119551844754904,-0.13395401519359
0.379,0.0781760504575232,0.0761388855024775,0.0792959717570533,0.209335448685535,9.12312846121189,9.12312846121189,9.81,-0.00111992129953009,0.0119540645541908,-0.133196563183058,-0.00111992129953009,0.0119540645541908,-0.133196563183058
0.38,0.0782522254391488,0.0762110885104224,0.0795049637699694,0.208648577146747,9.12160864721727,9.12160864721727,9.81,-0.00125273833082061,0.01195281181586,-0.132437488636325,-0.00125273833082061,0.01195281181586,-0.132437488636325
0.381,0.0783284726560756,0.0762833561131978,0.0797132681514398,0.207960185793964,9.12012688582233,9.12012688582233,9.81,-0.00138479549536413,0.0119514270203647,-0.131676829680766,-0.00138479549536413,0.0119514270203647,-0.131676829680766
0.382,0.0784047921729236,0.0763556883610305,0.0799208834006767,0.207270312679787,9.11868305115437,9.11868305115437,9.81,-0.00151609122775309,0.0119499109291369,-0.130914624318756,-0.00151609122775309,0.0119499109291369,-0.130914624318756
0.383,0.0784811840543628,0.0764280853041712,0.080127808054882,0.206578995730941,9.11727701645566,9.11727701645566,9.81,-0.00164662400051924,0.0119482643051364,-0.13015091042677,-0.00164662400051924,0.0119482643051364,-0.13015091042677
0.384,0.0785576483651138,0.0765005469928948,0.0803340406891212,0.205886272747397,9.11590865409282,9.11590865409282,9.81,-0.00177639232400742,0.0119464879128124,-0.129385725754502,-0.00177639232400742,0.0119464879128124,-0.129385725754502
0.385,0.0786341851699472,0.0765730734775,0.0805395799161956,0.205192181401489,9.11457783556625,9.11457783556625,9.81,-0.00190539474624843,0.0119445825180661,-0.128619107923989,-0.00190539474624843,0.0119445825180661,-0.128619107923989
0.386,0.0787107945336842,0.0766456648083096,0.0807444243865149,0.204496759237056,9.11328443151947,9.11328443151947,9.81,-0.00203362985283073,0.0119425488882133,-0.127851094428746,-0.00203362985283073,0.0119425488882133,-0.127851094428746
0.387,0.078787476521196,0.07671832103567,0.0809485727879677,0.203800043668575,9.1120283117485,9.1120283117485,9.81,-0.0021610962667717,0.0119403877919465,-0.127081722632905,-0.0021610962667717,0.0119403877919465,-0.127081722632905
0.388,0.0788642311974045,0.0767910422099519,0.0811520238457922,0.203102071980324,9.11080934521123,9.11080934521123,9.81,-0.0022877926483877,0.0119380999992981,-0.126311029770372,-0.0022877926483877,0.0119380999992981,-0.126311029770372
0.389,0.0789410586272817,0.0768638283815497,0.0813547763224451,0.202402881325535,9.10962740003674,9.10962740003674,9.81,-0.00241371769516339,0.011935686281603,-0.125539052943985,-0.00241371769516339,0.011935686281603,-0.125539052943985
0.39,0.0790179588758502,0.0769366796008817,0.0815568290174707,0.201702508725572,9.10848234353465,9.10848234353465,9.81,-0.00253887014162049,0.0119331474114614,-0.12476582912469,-0.00253887014162049,0.0119331474114614,-0.12476582912469
0.391,0.0790949320081828,0.0770095959183898,0.081758180767368,0.201000991069106,9.10737404220442,9.10737404220442,9.81,-0.00266324875918515,0.0119304841627022,-0.123991395150716,-0.00266324875918515,0.0119304841627022,-0.123991395150716
0.392,0.0791719780894031,0.0770825773845402,0.0819588304454582,0.200298365111311,9.10630236174464,9.10630236174464,9.81,-0.00278685235605507,0.0119276973103461,-0.12321578772677,-0.00278685235605507,0.0119276973103461,-0.12321578772677
0.393,0.079249097184685,0.0771556240498224,0.0821587769617504,0.199594667473055,9.10526716706236,9.10526716706236,9.81,-0.00290967977706544,0.0119247876305691,-0.122439043423233,-0.00290967977706544,0.0119247876305691,-0.122439043423233
0.394,0.0793262893592527,0.0772287359647501,0.082358019262807,0.198889934640118,9.10426832228232,9.10426832228232,9.81,-0.00303172990355428,0.0119217559006655,-0.121661198675368,-0.00303172990355428,0.0119217559006655,-0.121661198675368
0.395,0.0794035546783812,0.0773019131798603,0.0825565563316082,0.1981842029624,9.10330569075625,9.10330569075625,9.81,-0.00315300165322703,0.0119186028990123,-0.12088228978254,-0.00315300165322703,0.0119186028990123,-0.12088228978254
0.396,0.079480893207396,0.0773751557457141,0.082754387187416,0.197477508653156,9.10237913507205,9.10237913507205,9.81,-0.00327349398002004,0.0119153294050323,-0.120102352907442,-0.00327349398002004,0.0119153294050323,-0.120102352907442
0.397,0.0795583050116731,0.0774484637128963,0.0829515108856367,0.196769887788228,9.10148851706311,9.10148851706311,9.81,-0.00339320587396362,0.0119119361991583,-0.119321424075332,-0.00339320587396362,0.0119119361991583,-0.119321424075332
0.398,0.0796357901566391,0.077521837132015,0.0831479265176835,0.196061376305291,9.10063369781744,9.10063369781744,9.81,-0.00351213636104437,0.0119084240627972,-0.118539539173276,-0.00351213636104437,0.0119084240627972,-0.118539539173276
0.399,0.0797133487077713,0.0775952760537024,0.0833436332108377,0.195352010003109,9.0998145376869,9.0998145376869,9.81,-0.00363028450306638,0.0119047937782942,-0.117756733949406,-0.00363028450306638,0.0119047937782942,-0.117756733949406
0.4,0.0797909807305976,0.077668780528614,0.0835386301281096,0.194641824540796,9.0990308962964,9.0990308962964,9.81,-0.00374764939751206,0.0119010461288967,-0.116973044012182,-0.00374764939751206,0.0119010461288967,-0.116973044012182
0.401,0.0798686862906965,0.0777423506074292,0.0837329164680986,0.193930855437092,9.09828263255304,9.09828263255304,9.81,-0.0038642301774021,0.0118971818987193,-0.116188504829663,-0.0038642301774021,0.0118971818987193,-0.116188504829663
0.402,0.0799464654536973,0.0778159863408509,0.0839264914648519,0.193219138069645,9.09756960465526,9.09756960465526,9.81,-0.00398002601115463,0.0118932018727081,-0.115403151728794,-0.00398002601115463,0.0118932018727081,-0.115403151728794
0.403,0.08002431828528,0.0778896877796054,0.0841193543877239,0.1925067076743,9.09689167010198,9.09689167010198,9.81,-0.00409503610244394,0.0118891068366057,-0.114617019894695,-0.00409503610244394,0.0118891068366057,-0.114617019894695
0.404,0.0801022448511752,0.0779634549744427,0.0843115045412332,0.191793599344402,9.09624868570171,9.09624868570171,9.81,-0.00420925969005806,0.0118848975769156,-0.11383014436996,-0.00420925969005806,0.0118848975769156,-0.11383014436996
0.405,0.0801802452171645,0.0780372879761363,0.0845029412649205,0.191079848030104,9.09564050758166,9.09564050758166,9.81,-0.00432269604775602,0.0118805748808679,-0.113042560053968,-0.00432269604775602,0.0118805748808679,-0.113042560053968
0.406,0.08025831944908,0.0781111868354832,0.0846936639332044,0.190365488537686,9.09506699119678,9.09506699119678,9.81,-0.00443534448412435,0.0118761395363837,-0.112254301702203,-0.00443534448412435,0.0118761395363837,-0.112254301702203
0.407,0.0803364676128049,0.0781851516033038,0.0848836719552377,0.189650555528883,9.09452799133888,9.09452799133888,9.81,-0.00454720434243275,0.0118715923320413,-0.111465403925579,-0.00454720434243275,0.0118715923320413,-0.111465403925579
0.408,0.0804146897742731,0.0782591823304422,0.0850729647747622,0.188935083520221,9.09402336214562,9.09402336214562,9.81,-0.00465827500048917,0.0118669340570408,-0.110675901189779,-0.00465827500048917,0.0118669340570408,-0.110675901189779
0.409,0.0804929859994692,0.0783332790677656,0.0852615418699635,0.188219106882367,9.09355295710956,9.09355295710956,9.81,-0.00476855587049434,0.0118621655011703,-0.109885827814601,-0.00476855587049434,0.0118621655011703,-0.109885827814601
0.41,0.080571356354429,0.0784074418661648,0.0854494027533245,0.187502659839477,9.09311662908716,9.09311662908716,9.81,-0.00487804639889548,0.0118572874547714,-0.109095217973312,-0.00487804639889548,0.0118572874547714,-0.109095217973312
0.411,0.0806498009052389,0.078481670776554,0.0856365469714785,0.186785776468564,9.09271423030778,9.09271423030778,9.81,-0.00498674606623961,0.0118523007087052,-0.10830410569201,-0.00498674606623961,0.0118523007087052,-0.10830410569201
0.412,0.0807283197180364,0.0785559658498705,0.0858229741050622,0.186068490698872,9.0923456123826,9.0923456123826,9.81,-0.00509465438702583,0.0118472060543182,-0.107512524849001,-0.00509465438702583,0.0118472060543182,-0.107512524849001
0.413,0.0808069128590099,0.0786303271370754,0.0860086837685673,0.185350836311254,9.09201062631363,9.09201062631363,9.81,-0.00520177090955734,0.0118420042834086,-0.106720509174179,-0.00520177090955734,0.0118420042834086,-0.106720509174179
0.414,0.0808855803943988,0.0787047546891526,0.0861936756101917,0.184632846937568,9.0917091225026,9.0917091225026,9.81,-0.00530809521579283,0.0118366961881928,-0.105928092248415,-0.00530809521579283,0.0118366961881928,-0.105928092248415
0.415,0.0809643223904935,0.0787792485571096,0.0863779493116905,0.18391455606007,9.09144095075986,9.09144095075986,9.81,-0.00541362692119698,0.0118312825612716,-0.105135307502961,-0.00541362692119698,0.0118312825612716,-0.105135307502961
0.416,0.0810431389136353,0.0788538087919771,0.0865615045882259,0.18319599701083,9.0912059603133,9.0912059603133,9.81,-0.0055183656745906,0.011825764195597,-0.104342188218853,-0.0055183656745906,0.011825764195597,-0.104342188218853
0.417,0.0811220300302168,0.078928435444809,0.0867443411882169,0.182477202971144,9.0910039998172,9.0910039998172,9.81,-0.00562231115800015,0.011820141884439,-0.103548767526335,-0.00562231115800015,0.011820141884439,-0.103548767526335
0.418,0.0812009958066813,0.0790031285666824,0.086926458893188,0.181758206970961,9.09083491736105,9.09083491736105,9.81,-0.00572546308650665,0.0118144164213525,-0.102755078404278,-0.00572546308650665,0.0118144164213525,-0.102755078404278
0.419,0.0812800363095235,0.0790778882086977,0.0871078575176176,0.181039041888322,9.0906985604784,9.0906985604784,9.81,-0.00582782120809409,0.0118085886001444,-0.101961153679624,-0.00582782120809409,0.0118085886001444,-0.101961153679624
0.42,0.0813591516052891,0.0791527144219783,0.0872885369087862,0.1803197404488,9.09059477615569,9.09059477615569,9.81,-0.00592938530349706,0.0118026592148409,-0.101167026026822,-0.00592938530349706,0.0118026592148409,-0.101167026026822
0.421,0.0814383417605749,0.0792276072576709,0.0874684969466231,0.179600335224956,9.09052341084096,9.09052341084096,9.81,-0.00603015518604813,0.0117966290596549,-0.100372727967285,-0.00603015518604813,0.0117966290596549,-0.100372727967285
0.422,0.081517606842029,0.0793025667669451,0.0876477375435534,0.178880858635797,9.09048431045267,9.09048431045267,9.81,-0.00613013070152443,0.0117904989289533,-0.0995782918688517,-0.00613013070152443,0.0117904989289533,-0.0995782918688517
0.423,0.0815969469163504,0.0793775930009939,0.0878262586443445,0.178161342946249,9.09047732038841,9.09047732038841,9.81,-0.00622931172799403,0.0117842696172254,-0.0987837499452556,-0.00622931172799403,0.0117842696172254,-0.0987837499452556
0.424,0.0816763620502896,0.079452686011033,0.0880040602259509,0.177441820266638,9.09050228553362,9.09050228553362,9.81,-0.00632769817566127,0.0117779419190497,-0.0979891342556049,-0.00632769817566127,0.0117779419190497,-0.0979891342556049
0.425,0.0817558523106482,0.0795278458483014,0.0881811422973603,0.176722322552172,9.09055905027029,9.09055905027029,9.81,-0.00642528998671209,0.011771516629063,-0.0971944767038701,-0.00642528998671209,0.011771516629063,-0.0971944767038701
0.426,0.0818354177642791,0.0796030725640611,0.0883575048994376,0.176002881602442,9.09064745848561,9.09064745848561,9.81,-0.00652208713515853,0.0117649945419278,-0.0963998090383808,-0.00652208713515853,0.0117649945419278,-0.0963998090383808
0.427,0.0819150584780863,0.0796783662095969,0.0885331481047693,0.175283529060927,9.09076735358063,9.09076735358063,9.81,-0.00661808962668302,0.0117583764523011,-0.0956051628513306,-0.00661808962668302,0.0117583764523011,-0.0956051628513306
0.428,0.0819947745190253,0.0797537268362167,0.088708072017507,0.174564296414508,9.09091857847888,9.09091857847888,9.81,-0.00671329749848172,0.0117516631548027,-0.0948105695782914,-0.00671329749848172,0.0117516631548027,-0.0948105695782914
0.429,0.0820745659541028,0.0798291544952514,0.0888822767732108,0.173845214992987,9.09110097563497,9.09110097563497,9.81,-0.00680771081910793,0.0117448554439835,-0.0940160604977356,-0.00680771081910793,0.0117448554439835,-0.0940160604977356
0.43,0.0821544328503771,0.0799046492380547,0.0890557625386916,0.173126315968622,9.09131438704317,9.09131438704317,9.81,-0.0069013296883145,0.0117379541142952,-0.0932216667305672,-0.0069013296883145,0.0117379541142952,-0.0932216667305672
